"Entry","Name","Origin","Region","Cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
128,"Laird AGL","Canada","Americas","2",0.15175122285604,-2.39022062547084,-1.18772316873394,1.80613046543481,-1.48678797667525,-0.696043881659683,0.288841183721925,0.395957182621028,-0.0820080598919915,0.316116551479395
129,"LIRL-22-46 AGL","India","Asia","2",-0.0852331001157985,1.29690336633885,2.50194484795366,-0.8694688522075,1.97611433497813,1.23927860078623,0.764652422839359,-0.0915399642452106,1.55282806403535,-0.299400062335065
130,"PI 163589 AGL","Guatemala","Americas","2",-0.614968075774179,2.66578337160901,0.852898823720221,3.22105620436913,-1.46620963395489,-1.15409577059114,0.332744654779044,0.157886165439345,-0.208628826223191,0.707233297838582
131,"PI 169534 LSP AGL","Turkey","Asia","2",-1.68253134449116,0.0657219715155579,1.82301422301367,0.974778589985373,-4.38864663102965,0.110058296282586,-1.30437663247884,0.137264029635641,-0.229394798612468,0.153781595617336
132,"PI 175754 LSP AGL","Turkey","Asia","3",9.63942341596108,1.24022374195367,-3.43586212809631,1.37950723127092,1.15710087382566,0.89497572432129,-0.768957041911336,-0.382982303991146,-1.48937384273895,0.498731515154231
133,"PI 177430 LSP AGL","Turkey","Asia","2",-2.34298364613596,-3.45391768884094,-1.77123119100506,0.442306344626113,2.90780035737044,1.63937498245371,0.160369090200978,-0.0983520270758478,-0.405998531833396,5.1169446187859e-05
134,"PI 178939 LSP AGL","Turkey","Asia","2",-1.92009926253276,-0.73694100887484,1.35841640044867,-1.84122541895288,-2.66892859741679,-0.336626162385708,-0.489033043007624,0.174308779134448,-0.896195952349982,0.464263805016988
135,"PI 178952 AGL","Turkey","Asia","3",7.56603161937777,-2.58756894416461,4.35662767114029,-2.3670268402406,0.778148429629711,1.75603731265861,-0.052569247622781,0.162775872743367,-0.613724937430441,0.85275007111625
136,"PI 178971 LSP AGL","Turkey","Asia","2",1.46197086653972,0.116411736823572,1.87302924801385,-4.21697634253434,0.0402679408994158,0.694336043349,0.0983790318377521,-0.366191019350772,0.126517739961855,-0.878547810014669
137,"PI 179324 LSP AGL","Turkey","Asia","2",-2.57848888345461,2.05570839378103,0.138967903039324,-1.47140219534559,0.250961820084456,0.0214253114311135,-0.666915606937001,0.888962403106645,0.354003297908596,-0.0121128240291765
138,"PI 179330 AGL","Turkey","Asia","2",0.185082959725595,-11.2076767129061,2.65941337115578,-1.37874401687843,-1.34023884883881,3.10806813055354,-0.635252869426674,0.894371348780666,-0.251202277268595,0.115573462143518
139,"PI 181771 LSP AGL","Lebanon","Asia","3",4.51198043516884,-1.60526753422172,1.47875520484138,-2.73949312135229,0.0395082241372033,0.817948336095084,0.152031311326192,0.10485300407426,-0.202331583770215,-0.9572916491927
140,"PI 181886 LSP AGL","Syria","Asia","1",-7.49011659045862,0.2007819204618,0.539399342637918,-0.646521787960315,-0.187487364209232,-1.36949731573241,0.982494511776309,-0.411344374213563,-0.53700914678902,-0.540838809802792
141,"PI 182217 LSP AGL","Turkey","Asia","3",8.94733449777824,-9.14978935034079,-0.999317897634992,1.36474018568312,2.66833056473755,3.37191672138541,-0.453158264505264,-0.000136708500684185,-0.128522194777059,-1.30352727928108
142,"PI 193546 AGL","Ethiopia","Africa","3",3.91742583602519,0.238673108371548,4.9788722398573,1.34335503043661,1.42350325771395,-0.195022899782044,-0.475811627166765,0.816785773878562,-1.5656844744049,-0.513571093395385
143,"PI 193547 LSP AGL","Ethiopia","Africa","2",-3.4965764942634,-5.41778991382006,4.00475593602953,-2.72343890907017,-1.40177774393669,1.7467402125371,-0.268719668833607,0.265258130269118,-1.86450528798507,-0.867310999138923
144,"PI 193548 LSP AGL","Ethiopia","Africa","3",6.45934586505285,-3.37781688953571,-1.31693564805718,0.756574981701556,2.06001008106795,0.0441905882473473,0.41051379902158,0.319483953224691,-0.0791794739172022,-0.794399580026369
145,"PI 193550 AGL","Ethiopia","Africa","3",10.253659717587,2.13537819673795,-3.70880302619136,0.687676515643431,1.30234918538916,-0.298208386331749,1.09454980482875,0.0465474681964782,-0.7867480318904,-0.73831793088233
146,"PI 207492 LSP AGL","Afghanistan","Asia","2",2.55695995120336,-0.548905581211571,-1.44441475331008,-3.27400475961797,-2.39877914884619,0.63670708075624,0.423704509130137,-0.139192077304812,-0.242024372206029,-2.08180231808569
148,"PI 209858 LSP AGL","Greece","Europe","3",6.13468782040934,1.86907378017707,-2.85474330018039,4.99553538951006,2.35485162475868,1.60224159670482,-0.0716849055534977,0.514405314291399,0.880684854769468,1.72203302048897
149,"PI 211052 LSP AGL","Afghanistan","Asia","2",-0.420496384133787,3.36884846977419,-0.766931128433618,-1.65041323202065,-0.805594082117601,0.506909838284181,0.726908705165454,0.766436225055768,0.251041887843919,-1.00151869831369
150,"PI 212100 LSP AGL","Afghanistan","Asia","2",-3.29254372592891,0.205294407119601,-4.24592596510414,-2.73526412474714,0.556212842372931,0.097751390537156,0.0896882593333543,0.366094172284037,-1.56445385654571,-0.0325525136942487
151,"PI 212610 LSP AGL","Afghanistan","Asia","2",-2.37074629427634,-0.564490273745907,-5.02975480391892,-0.978621747535525,-3.12979137140412,-0.12692997399167,0.30211883966823,0.829528972629486,-0.931705101895903,-0.937299611802744
152,"PI 217949 LSP AGL","Pakistan","Asia","1",-5.85207269340987,1.56140041564386,1.16036303532503,3.25237805982921,2.61753910755338,0.639114240164904,0.83456938268715,0.0887435645859983,0.607685901241295,-1.50357075390721
153,"PI 238758 LSP AGL","Belgium","Europe","3",9.02862555393137,0.104840892810572,1.87997435428777,-0.474131192448955,-2.18157105534341,-1.31171077863012,0.131282298309493,-0.835252232270135,-0.730565355115806,-0.103151993611072
154,"PI 244046 AGL","Yemen","Asia","3",17.3315395699791,5.49136148101905,-7.34623726240884,1.82277148656764,0.319129182169534,1.32250887697532,-0.489423706072391,1.05277738279662,-1.01043008038976,0.15929069111937
155,"PI 250156 LSP AGL","Pakistan","Asia","1",-9.04224409464455,-0.360804045356211,-2.49225797025176,0.438295332119161,0.0526493802034031,-0.481648238656227,-1.38279220342139,-0.224969150093736,0.357707115294363,-0.413195888569661
156,"PI 250158 LSP AGL","Pakistan","Asia","1",-12.2408388392612,1.68349458609242,0.638611202409379,1.84892307658291,2.02429909075175,1.83675623276219,0.615359847010589,0.547666131851549,-0.339493067003877,-1.16538674146523
157,"PI 251248 LSP AGL","Egypt","Africa","3",17.0100839832467,8.87542047888607,-2.9569576101905,-0.0242602365605001,-1.39732533315186,2.66959376534375,-0.0330573224597917,0.305759142668243,-1.18390888069426,0.101071285061314
158,"PI 273664 LSP AGL","Ethiopia","Africa","2",-3.74406551002037,1.33814815439489,0.843363434441314,-4.57217482449778,0.138297288375071,-2.79225222631449,-0.577211804195418,0.238934485600642,-1.03102397139808,-0.259357285731778
159,"PI 280686 AGL","Egypt","Africa","2",1.18032366999499,-0.269060720850761,-0.937403381079924,-2.44700480847766,1.65595827901125,1.88872714345612,0.00459041667144577,0.543988416529584,-1.76128980880087,-0.209896662789066
160,"PI 283604 LSP AGL","Portugal","Europe","3",6.91582678045811,0.557747286745944,-1.74677340662578,4.07999381795294,-0.0253858351728263,-0.564811712895468,1.43040567399609,0.926982398159204,1.18847785234806,0.413947912730038
161,"PI 289066 AGL","Czech Republic","Europe","3",5.11897085000387,-0.444851410746536,-0.175535878485667,2.62952838933051,3.55157909929338,1.57367612720846,0.597518368224861,-0.677842074783296,0.838181534618385,1.99686462729289
162,"PI 289073 LSP AGL","Hungary","Europe","2",-1.51045387599219,0.937391130395723,1.21668657695137,1.97571842866372,-1.50505010643652,-1.51048068045639,-0.400504184860009,-0.119312604458185,-0.466928185727046,0.73575848685623
163,"PI 289079 LSP AGL","Egypt","Africa","2",-2.5987717022527,-1.00728413621508,2.25615564382932,2.6306310275493,-0.375041853004191,-0.726463204050689,0.374709640361899,0.29826622136683,0.709538865130195,-0.26659657434698
164,"PI 290716 LSP AGL","Unknown","Other","2",-1.6524540686703,-4.48643594875311,2.25400587212779,-1.29346861328077,-1.31357381380728,1.82398328537254,0.976404525524421,-0.17052532866527,0.362275677751562,-1.01801644320814
165,"PI 297285 LSP AGL","Argentina","Americas","3",6.8317776239816,-2.18335103256726,0.303682714135524,2.27137857991661,-3.16605729215378,-0.474169549503699,-0.0774070381063713,-0.379434048208654,-0.300791406824784,0.543312867596974
166,"PI 297287 AGL","Argentina","Americas","3",9.94594549102961,-2.24789908313407,-0.189043067499381,0.156573459187995,0.655787346827801,0.145313222468198,1.31389986545017,0.21214055067262,-0.106905033803893,-1.0784989235518
167,"PI 297754 LSP AGL","Greece","Europe","1",-8.22105965986553,2.50429463346204,0.552479740198154,-1.13503865189735,-2.645200710598,-0.148733748993709,-0.260690296269679,0.229167117174385,-0.342831574983449,0.724307976648438
168,"PI 297767 AGL","Greece","Europe","2",1.1064558272252,0.203038350528323,-1.98160713258038,2.42050183099093,1.31411556354586,-0.720530485687189,-0.383675491919821,1.76234378559992,-0.248704357301264,-0.698547000293939
169,"PI 297772 LSP AGL","Greece","Europe","2",0.69036456771356,0.817643840964824,-3.56046873931876,3.1014154215122,1.93658643087767,1.43176148461153,0.143861163846045,1.9111454056162,0.829511593337336,0.0718931977878378
170,"PI 297783 AGL","Ethiopia","Africa","2",2.51914232696591,-3.10697663500679,-2.09091325106331,0.826001459258074,2.15376151547649,0.424567078472459,0.53263716144667,0.574504274609481,0.118791526949314,-0.0233492464117494
171,"PI 297787 LSP AGL","Russia","Europe","2",0.498873408564197,1.88323264258764,-1.08444781125002,-3.22669007258835,-1.38111566846692,0.290316823115579,1.38813351504836,0.167507321701505,-0.187780275048706,-0.110372958044118
172,"PI 298023 LSP AGL","Turkey","Asia","3",10.0957271993348,-0.179564215540985,1.68802150500672,-1.91903607656616,0.912777789815565,1.45990742145463,-0.259999237083802,0.775122964559537,0.261334825851799,0.403857070042324
173,"PI 298121 LSP AGL","France","Europe","3",6.66552296754639,2.15531603439529,3.08584754683375,0.393185211867614,-0.617349843762848,-0.117735637613402,1.37011857191472,-0.119871325397486,0.682201637361165,0.00828675561983551
174,"PI 298122 LSP AGL","France","Europe","2",-4.08462447114418,-0.60143267331841,2.87616780988948,0.318830657222432,-0.172787124623264,-3.00840443157226,0.196752384215776,0.801994627459631,0.313526218301231,-0.233235539486378
175,"PI 298357 LSP AGL","Egypt","Africa","3",15.1246136985208,-2.77460449971687,1.48849658046916,0.101528980310761,2.60235168177025,2.46803286586363,0.0381553942069325,-1.3357727494415,-0.0798620697312406,0.830653225571711
176,"PI 298631 LSP AGL","Peru","Americas","2",0.610726176151233,0.88315186647647,-1.79001920468766,1.84693636435745,2.28620885774867,-0.576425810910959,1.98753521814669,-0.418590946329651,0.636690089007864,0.392946658418037
177,"PI 298644 LSP AGL","Spain","Europe","3",4.12922043028031,-3.21032969250574,0.962853634235506,1.39642450645947,3.50512995220939,-1.28804861224637,1.92173734153715,-0.858546127894846,0.76599162923351,1.0512446036422
178,"PI 298645 AGL","Spain","Europe","2",1.91021010345251,0.57870953582614,0.85787458790184,2.48087124202219,-0.855814097135462,-0.355596160569451,1.18585999393062,0.21974665649524,0.322276144797989,-0.489053563223118
179,"PI 298921 AGL","Italy","Europe","2",-0.0266405278868846,-2.59405719837642,-0.0506407304820114,-0.374962532952096,-0.694032753043106,-3.33747242863554,0.625902130344877,1.03272060237693,-1.64127224013117,-0.741852523584782
180,"PI 298922 LSP AGL","Italy","Europe","2",-3.73428517954033,-0.681984516207863,0.286987550866737,4.0472300058119,-2.28822236677322,-0.00290566736266551,0.556388044495037,0.00673132964988372,-0.00506335917075707,-0.307190378509307
181,"PI 298923 LSP AGL","Italy","Europe","3",15.3020623264213,3.24286162358969,-1.47719922026277,2.99689729966521,1.67050661532401,2.64228780442646,0.986002429937493,-0.149343340490137,-0.820673729523806,-0.0189309099284569
182,"PI 299116 LSP AGL","Mexico","Americas","1",-12.2277790584207,-7.66266979189646,-1.8019850487566,2.98919377396619,0.983626673992624,-0.0457342004910806,0.817150724549876,-0.195311438869282,-1.27179551431602,-0.569214988105326
183,"PI 299120 LSP AGL","Mexico","Americas","1",-10.2208351111503,2.67703876656269,-1.74741538718156,2.54829112538549,-1.6719866193551,-1.65120969680536,0.954720681377553,0.602380167359488,-0.726872033534979,-0.811282807207413
184,"PI 299121 LSP AGL","Mexico","Americas","2",-5.33891912875623,-0.330335685867419,-0.69850882022564,-0.0673882475893833,1.44563576268894,-1.5791989625198,0.238068227789658,1.07213880642672,-0.452926475735838,-1.02424724270357
185,"PI 299126 LSP AGL","Mexico","Americas","2",-3.77502931443672,3.35215848906294,0.332022084014939,0.305193830983847,2.70437141803906,-0.638878639161872,2.62458187660881,-0.471585206049715,0.467519889598959,-1.65113357159405
186,"PI 299163 LSP AGL","Chile","Americas","3",6.10574088477861,-0.0902068159551178,0.591245236852783,1.60272051259342,0.210736762200144,-0.451048379301382,1.35164712414562,-0.716740111395775,0.224675187688334,0.371972191269767
187,"PI 299164 LSP AGL","Chile","Americas","2",-4.82289443923718,-4.38091269347066,-0.572274414014964,3.29844407146718,-0.888547558155442,1.49076049311855,1.52185738746051,-0.74813736828676,0.268114720738156,-0.874043045959601
188,"PI 299165 AGL","Chile","Americas","2",-3.15555115164652,-1.43883941907145,1.85001780670911,-0.0796796547829766,1.18074037453331,-1.14753328094614,1.54793853407307,-0.90606026938885,-0.494257402274326,0.068177701312771
189,"PI 299177 LSP AGL","Chile","Americas","2",0.98644466704134,0.393238091358726,3.05668107422604,-0.287799541331984,-1.07767863194052,0.374902959606742,1.69041370374365,-0.837225031909768,-1.34286533813367,0.50793752857903
190,"PI 299237 LSP AGL","Chile","Americas","3",4.58116661089541,0.460481985020205,-1.1796220224892,-1.21469294611766,-3.3577332197346,0.829117679112783,-0.259477870427401,-0.386126194700239,-0.34357532320698,-0.766132262774874
191,"PI 299289 AGL","Chile","Americas","3",8.61265594232911,1.31167160682043,1.51923600078219,-1.28061741758915,0.236389625283915,1.80450730591998,-0.263471040017378,-0.805603535402742,-1.80345220708427,0.710879053756635
192,"PI 299312 AGL","Chile","Americas","3",14.5885534470717,2.20972990429426,-1.76081796499286,3.21815397389437,-2.13894532091705,-1.04865972122842,1.13858842726249,-1.26275264734848,0.855383803374934,-0.742271607309974
193,"PI 299345 AGL","Chile","Americas","3",5.01815956831698,-0.481322097796956,1.39559421405514,3.28991885252541,0.45820550485891,0.187356613321409,1.20745837000618,-0.861629996610262,-0.2374567441199,-0.26604603809838
194,"PI 299351 LSP AGL","Chile","Americas","2",-1.3141870712291,2.12970355151926,-5.31061740777686,-3.18609996580824,-0.734396033158404,0.699605598241373,0.811890042583632,0.186597494057956,-0.472929828646476,0.160827190732057
195,"PI 299366 LSP AGL","Chile","Americas","2",-4.20618445565229,0.216724245797906,0.792155849329906,3.34422979188112,-0.838482944265767,-1.39647374514067,0.762586375405374,-0.495092547742124,-0.0074298861574841,-0.0810786202614944
196,"PI 299375 LSP AGL","Chile","Americas","2",-2.23870573377868,0.816788026831659,-2.77816087104346,2.99620222862035,-1.8155534083324,-0.333371533030249,0.890867739905516,-0.755522873689014,0.213773908883549,0.550209030052207
197,"PI 300250 LSP AGL","Syria","Asia","2",1.36423829867981,0.913326505681469,1.26831207495725,1.81096082068729,0.319268571965238,-0.384117414849689,-0.716247846983608,1.98620727385277,-0.727859216358483,-0.0442952252239873
198,"PI 302398 LSP AGL","Jordan","Asia","1",-19.2535088726236,1.77491147245142,-1.98192880781097,0.770904485145531,1.02536875909455,0.66274278040292,0.535342695941319,1.64431478304102,-1.30555245820033,0.138937472287052
199,"PI 308614 LSP AGL","Syria","Asia","2",-0.562970281940695,0.151349556139165,-0.167572769759977,1.6378951328182,0.653171175690396,0.623596591278867,-0.144104989123726,0.997780128816234,0.45645327809147,0.123218553030817
200,"PI 311107 LSP AGL","Guatemala","Americas","2",-3.66477039811334,-0.207179561432845,1.85385536124234,2.07657820122382,2.39195688168021,-0.568103155331086,0.710137304149391,-0.0491485513248747,-0.740298257600624,0.345607696925731
201,"PI 312175 LSP AGL","Mexico","Americas","3",3.6138466734307,2.19559725712043,-1.19876578484224,-1.45262252341658,-2.99402414610144,-1.87547689769182,-0.906637834964721,-0.173396463698622,-0.590550118475681,0.253758766253515
202,"PI 320935 LSP AGL","Iran","Asia","1",-7.41194863967202,4.76660318747114,1.0392134148023,-3.64646773739323,-0.562076249158855,0.63299478117337,1.44231567116835,-0.920634892873426,-0.555586371643115,-0.0699652685951417
203,"PI 320936 LSP AGL","Russia","Europe","3",5.54128043991328,-5.36960428051072,-0.268387346111873,1.12760222095723,-0.650375904737514,-1.03856384829618,0.720515733013562,0.492347515322547,0.186029211255461,0.542008747824169
204,"PI 320937 LSP AGL","Germany","Europe","3",8.55865268455612,-3.6796418285772,5.83977097576598,1.64915903417004,-2.33793186235506,-0.633040553003388,-1.89716774029709,-0.133183593607716,-0.42123643857873,0.405943519400984
206,"PI 320941 LSP AGL","Ethiopia","Africa","2",-0.0733770701033032,0.0479317798083627,-0.942965741462613,-3.15627764670355,0.656800948982327,0.766360465187932,0.741142625909375,0.207110447569403,-0.122769922907188,0.317489996338976
207,"PI 320945 LSP AGL","Bulgaria","Europe","2",-2.57740404291311,3.05537451222314,2.64511838422754,0.804124029978427,-0.592645607216217,-0.104513539612113,1.32920441872816,0.32731964548172,-0.338698394742134,0.164433352378842
208,"PI 320946 LSP AGL","Israel","Asia","1",-10.0373869453117,-2.25682521600676,-1.18244407248062,1.90319938028578,-1.12010237454984,0.875134711280167,-0.714196205969761,1.36790958769943,0.051530185779931,0.788290653044564
209,"PI 320952 LSP AGL","Czech Republic","Europe","3",14.8796949042397,-3.97855861177702,1.67624289086025,-0.753015145412067,-1.2755083216632,-1.64200452732125,-0.460853755517172,-0.171727417704704,0.585206943589427,0.223699172851519
210,"PI 320953 LSP AGL","Germany","Europe","3",4.9804009516103,-4.17572780570039,2.35676654270592,-4.54509247177448,1.82169031911918,-2.37767547789435,-0.34871564965851,0.291070025504202,1.0624907666863,0.26834289049856
211,"PI 320954 LSP AGL","Hungary","Europe","2",0.107303056311553,0.834197929348026,0.868645651721335,0.833249261404663,-1.03545548035909,-2.7714344377632,0.154365415283622,-0.107388112001463,0.19459791026885,0.631460562678999
212,"PI 329157 LSP AGL","Iran","Asia","3",11.2657866419772,0.364979701471441,-1.31666859271713,0.0567489810413561,-2.96483294176948,-0.756667395764478,0.501878427499681,1.57541727601363,0.435832397699981,1.06987656946639
213,"PI 329167 LSP AGL","Iran","Asia","3",14.3632539333305,2.25534385746698,-5.36142307767587,3.02186327709813,-2.32906329754435,0.744859429092562,-0.129802769257701,0.339953171697496,0.299389774629799,0.514643490625429
214,"PI 339266 LSP AGL","Turkey","Asia","3",3.31662931075282,-2.93365203515275,1.63114096350135,1.97385266367633,-3.16450407120241,0.248639003971004,0.191984612334119,0.735682409710414,-0.237596535330683,0.582315653172454
215,"PI 339283 LSP AGL","Turkey","Asia","2",-4.93699184023559,-2.78163307845121,-1.48837398845523,1.36668231450056,0.919748269249214,1.09041910549173,-0.351448686627019,1.88545049956333,0.501034853728077,0.128114452972558
216,"PI 339285 AGL","Turkey","Asia","2",1.1987642048399,0.843592720316707,0.447636118426484,1.28080197162685,-0.133878337499456,1.52614766680744,1.98276622722176,1.62872280154658,-0.170229921368408,0.253513451081516
217,"PI 339289 LSP AGL","Turkey","Asia","2",1.67157530623985,-1.91498298332366,2.13476143699092,-2.44904621167351,0.180307467083953,1.53730431900275,-0.189496955869601,0.0296484885653191,-0.897889068479014,-0.0449269786007394
218,"PI 339292 LSP AGL","Turkey","Asia","3",14.2776377636045,1.16826252546577,1.58604303674253,-1.97881570410932,-0.829483539453139,1.56835280793156,-0.0148102547255477,0.390955725733305,0.358663854446139,0.335868693837371
219,"PI 339296 AGL","Turkey","Asia","2",-2.90005873026213,0.448321613425661,1.06711610134788,-4.59136156503735,-0.450416754117058,0.446235949437564,0.67418446874961,0.278315759104911,-0.0279199972211014,0.143626448941149
220,"PI 343026 LSP AGL","Tajikistan","Asia","3",4.21587958830245,0.79892298339951,2.25580481327489,-1.03021984835857,-2.26602285452905,1.06699514481198,1.47787021314567,0.226284629306356,1.20110441061506,-0.257791790947305
221,"PI 345627 LSP AGL","Ukraine","Europe","3",6.18762527937594,-0.473439891615772,-1.0901880263021,1.00199937810205,0.796509606863315,-0.723698453481158,0.461087567159052,-0.985982327270231,1.7117803820751,0.989950570132881
222,"PI 358602 LSP AGL","Ethiopia","Africa","2",1.25487386723518,-2.40694059532553,2.26295115148009,3.46784738198383,-4.09638320512613,2.04617294112486,-0.0405636355634023,-0.10047412563856,0.442978220590739,1.36507311523059
223,"PI 368647 LSP AGL","Macedonia","Europe","2",0.575709440158146,0.564931188401039,5.40458108927756,2.38812692248184,-6.7110124851877,0.327071088629341,0.562306976857862,-0.196979470710509,0.171650111409641,0.739225462961964
224,"PI 368651 LSP AGL","Macedonia","Europe","2",0.021008074555637,-0.162255549432617,3.98963514590022,-1.51752679877935,0.322421314833798,0.425414046858101,0.689012881259175,-0.780401901124774,0.866308442985659,0.299526760774737
225,"PI 370481 LSP AGL","Serbia","Europe","3",7.93909169397176,2.39550156012571,2.31774939058199,-4.00617126944112,2.0774579252848,-3.50996238074848,1.03374875062581,0.334794150247852,0.324917664101217,1.05077407858843
226,"PI 374116 LSP AGL","Morocco","Africa","1",-7.66546651398268,-1.29715199058157,-1.43626803261463,2.94374292650407,1.07876507720864,-1.34474723747291,-0.125957026303284,0.328279309205078,-0.244947881149712,0.65229528500971
227,"PI 374117 LSP AGL","Morocco","Africa","2",-1.05161129813087,-1.54759321119955,1.16153361162933,-1.25972828822171,4.3400956851548,-0.836907860689669,0.420186542029577,0.555249804764855,0.215937880594762,1.28780812955941
228,"PI 374118 AGL","Morocco","Africa","2",-1.57861794904074,-1.93170246931859,-0.971424029595408,1.94214123177729,-0.383505995140731,0.375644650156383,0.973208508031726,0.160390442496572,-0.180577341984265,0.50136541556703
229,"PI 374120 LSP AGL","Morocco","Africa","2",-3.70129982156302,-1.23361365233493,-1.00775563528997,-1.11889694126564,-0.759148300764962,-1.97702174705724,1.84384098501277,-0.189883977798992,-0.0952246814470862,-0.0735267233059152
230,"PI 374121 AGL","Morocco","Africa","2",1.74418333205021,-1.66975465365305,-2.09870495938031,2.06575506858197,-2.10065628851068,-0.189350490496578,-0.420210429696718,0.436958603493591,0.510004609729848,0.162289971925126
231,"PI 379368 LSP AGL","Macedonia","Europe","2",2.20896398967676,0.148964267840128,-3.35061945145432,1.52766836502602,-0.405956904305027,-0.307726649093566,-0.193767990400722,-0.0802917802165647,0.205788345499185,-0.34034164459133
232,"PI 383682 LSP AGL","Turkey","Asia","3",15.0688660024476,-0.148870054277884,-0.0121313598361824,0.0520566728165943,-0.810586252448331,2.0802341447959,0.170498415294661,-0.253353363663112,-0.300614239344993,0.478201512699619
233,"PI 420818 AGL","Greece","Europe","2",-4.50719329754087,-1.0719101711975,-0.980274070063828,2.72681808894172,1.38891289751357,0.718151406505901,1.13657395231688,0.13732573460189,0.465206457683864,0.851373040542864
234,"PI 420924 LSP AGL","Jordan","Asia","3",5.05482786928047,0.552707579780512,1.76435836360148,-1.64653042104225,2.23823773432481,-2.80687087857064,0.077138553585675,1.21227256499912,0.252120278530231,-0.045879664678146
235,"PI 420925 LSP AGL","Jordan","Asia","2",0.00483779147777478,0.486141263131123,0.149417714470465,0.00612999299550696,1.63812875420886,-1.1921809457695,-0.347043583155319,2.91284682377752,-0.0346149890871836,-0.641424911600642
236,"PI 420929 LSP AGL","Jordan","Asia","3",5.10307753273587,1.39652835572246,1.77409344573956,1.30276775571091,0.163761350878284,-0.851406997877012,0.0917366736229799,1.82256584132546,-0.0243846861283879,-0.161302665070687
237,"PI 426202 LSP AGL","Afghanistan","Asia","2",0.0622330503463084,1.99220120048292,-1.20800389838812,-0.250357264517177,0.344660160681187,1.72890619753628,1.1384649758059,0.590306310733721,-0.0309392134692377,-0.0100812528253078
238,"PI 426778 LSP AGL","Pakistan","Asia","2",-5.25655524204865,-0.442588226164184,-1.23970886057256,-0.508127143788229,-0.75205166387781,-0.985513025505783,1.78131770611548,0.585191196248644,0.392738434209658,-0.230156186223139
240,"PI 426797 LSP AGL","Pakistan","Asia","1",-15.7412392499815,0.0737603077033218,1.31469183816186,1.7121341152325,0.468424842801913,0.309154221701978,-0.55032802417666,-0.375148869274749,0.461432938296888,0.327109001688485
241,"PI 426807 LSP AGL","Pakistan","Asia","1",-11.5904532483429,-6.49008584319988,1.02467690489547,-1.5962233663041,0.205615507699352,1.52318596627494,-0.358289598641399,0.040368538359128,-0.0732757678543779,-0.0451943787515725
242,"PI 431618 LSP AGL","Iran","Asia","2",1.70308216763076,1.67123887054459,-1.30488222433,0.00713896610170442,-0.458297128253236,0.695045818385337,1.56973756984565,-0.413909156990486,0.127345755827559,0.674166085176606
243,"PI 431622 LSP AGL","Iran","Asia","2",-4.67590063547797,1.49451597863508,-2.63141948980946,-1.53002099893429,-2.91567897371729,2.3835929331556,-0.103073709786831,0.756969281945501,0.154184805746084,1.23068236505871
244,"PI 431630 LSP AGL","Iran","Asia","2",-2.69001915685394,-1.51473049200198,0.407022748923443,-2.4930603402159,-1.19776550990487,0.137151279016209,0.475385248745976,-0.103548556946353,0.0392170152066668,-0.193812504831867
245,"PI 431633 LSP AGL","Iran","Asia","3",12.1136754932073,1.22260870715413,2.60726992077849,0.222483915129651,0.492728747989334,0.344762442420399,0.873548057534875,-0.174291911524837,-0.560535712396515,-0.518755263265045
246,"PI 431636 LSP AGL","Iran","Asia","3",8.6709375251076,2.76213971650328,-0.0602008724314842,0.658180235606348,1.09610635647213,-1.53312661008618,1.83681488427194,-0.0209606220270116,-1.56968350822238,0.0362507632334962
247,"PI 431643 LSP AGL","Iran","Asia","3",11.5334566471912,-0.505042497439804,-0.772294782097537,-3.09353422190696,-1.60424110230142,-0.041394843288685,1.52204500673957,0.182328398793,0.112093175328559,-0.37626224209317
248,"PI 431662 LSP AGL","Iran","Asia","3",3.68711580293429,2.86304585997079,-0.311273483354528,-4.31916326835757,-1.33352664816872,0.444286655579862,0.201895051091867,0.0706601851193363,0.485987820376136,0.120494206760099
249,"PI 431663 LSP AGL","Iran","Asia","2",-5.45932021983585,2.17110702630435,-2.97091663784529,-5.0549095004799,-0.184473898574718,-0.0594777493116112,-0.76763625437559,0.390424157326195,0.648404082652862,-0.681132787234211
250,"PI 431679 LSP AGL","Egypt","Africa","3",4.07566253081011,3.69368190293348,0.792865012029241,-2.35595335100599,0.280785051673213,1.42223839779791,-0.400112205695975,0.90662314122279,-0.350336717667716,0.130405482329924
251,"PI 431684 LSP AGL","Iran","Asia","2",-5.28826341898656,-1.83085254995249,1.28238423647111,-5.44273234535151,-1.50649328460849,-0.0840926217245234,0.0966537694349974,1.01744234329616,-0.458121873201995,0.820930588548154
252,"PI 431705 LSP AGL","Iran","Asia","1",-7.51293534909477,5.34598841643942,-1.5779547867454,-3.62131916408397,-1.04664040189884,0.936944901938094,0.262372451957442,-0.354695248032137,1.23802291317863,0.657202224027842
253,"PI 431710 LSP AGL","Iran","Asia","2",-2.96696068743628,1.52395553602405,1.39220012568751,-4.73156158041268,-0.314959287225879,1.2019929947278,0.0762651611122878,0.276941893355114,-0.31721575059386,0.859206809006318
254,"PI 431714 LSP AGL","Iran","Asia","3",3.41000709430211,2.5776473488384,-2.47855527513499,-4.54453786573233,-2.1895673954293,0.6848194112323,-0.404697170906881,-0.315348894833568,0.243695065648382,0.240969940278913
255,"PI 431717 LSP AGL","Iran","Asia","2",-3.80388660393163,-5.27867970567481,1.39085404171754,-4.4292582590141,1.23103167952405,2.09841001890504,0.166402307223151,-0.207403726390698,-0.115038391202202,0.0259784532313953
