"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"PI_431739_LSP_AGL",1.192563,1.186253,1.296094,1.196731,2.082694,2.311015,2.346892,2.325828,3.516243,3.536824,3.819534,3.464172,0.275427,0.2884642,0.285031,0.2791863,4.656539,4.727763,5.062947,4.737401,1.135407,1.150831,1.247109,1.172189,0.9346716,0.9103043,1.112926,1.040756,1.217922,1.263973,1.321382,1.269067,2.108961,2.12073,2.291313,2.142977,1.92731,1.94606,2.074997,1.930127,0.2836178,0.2736038,0.2882214,0.2750725,1.408721,1.463888,1.519528,1.475319,1.225016,1.209066,1.29281,1.230202,30.24284,30.40111,32.52555,30.97849,1.434055,1.46795,1.545137,1.473644,1.025604,1.217407,1.092571,1.233979,0.2319146,0.2351787,0.253842,0.2390841,0.8361304,0.8968327,0.9346241,0.9000914,1.377085,1.448606,1.532346,1.460478
"PI_431753_LSP_AGL",1.145473,1.125027,1.214323,1.101866,1.90009,2.12068,2.163836,2.029193,3.358124,3.308723,3.464413,3.125265,0.2693399,0.2815547,0.2808406,0.2769845,4.444783,4.486252,4.75594,4.289916,1.103377,1.097408,1.185024,1.0781,0.8820621,0.8217446,1.085461,0.8587635,1.167686,1.206567,1.267066,1.169231,2.012442,2.019818,2.16992,1.960705,1.888872,1.884736,1.999597,1.810871,0.2854559,0.2632149,0.261537,0.2599567,1.345162,1.405932,1.461164,1.360124,1.165128,1.151472,1.236608,1.139425,28.6551,28.3942,31.26474,27.84425,1.39228,1.407612,1.498892,1.35851,1.022532,1.159792,1.090849,1.119416,0.2197983,0.219941,0.2390319,0.2186817,0.8225865,0.865826,0.8850806,0.837323,1.319373,1.380372,1.443463,1.337323
"PI_431756_LSP_AGL",1.155622,1.10323,1.1328,1.142335,2.018192,2.056774,2.043504,2.183606,3.484744,3.230748,3.422497,3.295592,0.2792379,0.2839541,0.2658663,0.2789574,4.58949,4.327473,4.633553,4.472129,1.13445,1.080593,1.128051,1.107027,0.9745484,0.7676072,0.985976,0.9582562,1.204368,1.182303,1.232269,1.212525,2.071832,1.97765,2.09492,2.032488,1.913457,1.831086,1.926077,1.85883,0.2861567,0.2692327,0.2535258,0.2633398,1.382967,1.373688,1.408378,1.412393,1.18972,1.143327,1.195769,1.16847,29.66313,27.95669,29.72444,28.87359,1.430268,1.371202,1.439238,1.403693,1.020159,1.172919,1.041266,1.143209,0.2256243,0.2167989,0.2237123,0.2229465,0.8446823,0.8614781,0.8470961,0.8658121,1.36143,1.345592,1.383131,1.38643
"PI_431809_LSP_AGL",1.164237,1.137563,1.170278,1.063229,1.917967,1.972664,2.027357,1.813304,3.321298,3.280525,3.395352,2.919278,0.266583,0.2748286,0.2522686,0.2486435,4.409945,4.372392,4.639278,4.028215,1.107807,1.112306,1.150342,1.001665,0.8535411,0.66883,0.9879425,0.7261579,1.160753,1.187737,1.22348,1.107429,2.011943,1.994911,2.098068,1.849038,1.865718,1.841045,1.920056,1.727916,0.2883574,0.2836937,0.261739,0.2537753,1.346476,1.37173,1.406887,1.282804,1.192334,1.150594,1.221308,1.099355,28.53022,27.77074,29.9769,26.48706,1.363799,1.35481,1.420525,1.247093,1.009774,1.201621,1.065927,1.11117,0.2182315,0.2207486,0.2285874,0.2066983,0.8039273,0.843016,0.8392404,0.7736422,1.315697,1.350352,1.377883,1.253733
"PI_431824_LSP_AGL",1.321629,1.155198,1.266651,1.14429,2.134839,2.04009,2.181509,1.972369,3.661048,3.267051,3.581405,3.146404,0.2671213,0.2648704,0.2674288,0.2595018,4.96277,4.473262,4.929973,4.355139,1.248802,1.132272,1.214711,1.103758,0.9482901,0.7657905,0.9773059,0.7557269,1.289346,1.20827,1.306255,1.182323,2.249086,2.028233,2.224211,1.982928,2.050951,1.858534,2.031984,1.817569,0.3114569,0.25685,0.2705951,0.2629045,1.496668,1.402595,1.497337,1.373455,1.294864,1.168292,1.279009,1.154541,31.31035,28.30577,31.57136,27.64153,1.498459,1.386874,1.522157,1.337878,1.144773,1.202922,1.108891,1.178319,0.2400019,0.2257628,0.2394963,0.221136,0.8875573,0.8530209,0.8936708,0.8277235,1.461347,1.361534,1.47348,1.335501
"PI_431863_LSP_AGL",1.096776,1.102313,1.16644,1.158401,1.76221,1.994942,2.007757,2.22044,3.080976,3.161893,3.332459,3.331536,0.2403205,0.2718039,0.2405794,0.2713129,4.21597,4.33601,4.65471,4.620657,1.056441,1.085014,1.158773,1.129997,0.8651252,0.7577735,1.094316,0.9599636,1.111688,1.185309,1.212991,1.237736,1.916934,1.977099,2.093337,2.078026,1.810573,1.834784,1.903773,1.881297,0.2593657,0.2615044,0.2462747,0.2614451,1.291774,1.374909,1.389979,1.437607,1.149208,1.132517,1.21882,1.188344,27.16687,27.56582,30.26163,29.71028,1.306102,1.371055,1.415406,1.413464,0.9571191,1.154222,1.016431,1.170826,0.2078908,0.2165881,0.2300044,0.2313846,0.7701069,0.8504766,0.8173173,0.8681403,1.254007,1.347698,1.360524,1.415482
"PI_431873_LSP_AGL",1.11358,1.053897,1.079871,1.11104,1.796521,1.839882,1.865391,1.997994,3.14021,2.941264,3.030407,3.079094,0.2541254,0.2581608,0.2388064,0.2601871,4.306849,4.079923,4.320583,4.29623,1.075331,1.028653,1.055846,1.06816,0.8122398,0.6685711,0.9747176,0.8798134,1.140095,1.126789,1.152296,1.168817,1.958275,1.870823,1.963996,1.954935,1.85157,1.769628,1.847145,1.792797,0.2655682,0.2408223,0.2361326,0.2526575,1.323544,1.314427,1.332553,1.361908,1.150473,1.090254,1.164837,1.145647,27.45567,26.10504,28.51555,27.61557,1.343393,1.301041,1.350852,1.325062,0.9824277,1.115441,0.970023,1.120908,0.2115584,0.2028079,0.2098497,0.2152022,0.7965142,0.7827136,0.7885067,0.8154978,1.284382,1.271761,1.296327,1.323083
"PI_431884_LSP_AGL",1.300244,1.16632,1.271291,1.201141,2.10688,2.080745,2.203847,2.2564,3.523293,3.287029,3.67219,3.39097,0.2726877,0.27653,0.2776639,0.2810327,4.699502,4.497426,4.889417,4.709722,1.187544,1.104472,1.221287,1.152268,0.9511355,0.6544621,1.034633,0.8266973,1.261879,1.227512,1.293416,1.271353,2.134038,2.043017,2.211076,2.126806,1.999054,1.897368,2.009516,1.926433,0.2819852,0.2695168,0.2736332,0.2733193,1.451234,1.425246,1.484685,1.483519,1.235266,1.153601,1.254758,1.193015,30.17237,27.94202,31.3025,29.40493,1.48567,1.412353,1.524643,1.457473,1.065575,1.198564,1.05575,1.187527,0.2343022,0.2195087,0.2448107,0.2319312,0.8875158,0.8828083,0.887338,0.9117121,1.446599,1.399661,1.468566,1.458118
"PI_431888_LSP_AGL",1.218588,1.199608,1.12731,1.16505,2.118785,2.168894,1.897119,2.095789,3.550488,3.478959,3.321836,3.227704,0.2770273,0.283026,0.2549059,0.2751309,4.766452,4.669592,4.484609,4.416816,1.155873,1.136672,1.083346,1.089779,0.8361617,0.7065493,0.8520341,0.8133352,1.259642,1.251467,1.183281,1.193514,2.146431,2.105862,2.014198,2.011925,2.009917,1.942082,1.889575,1.826966,0.2779664,0.2735384,0.2589474,0.2664438,1.451709,1.449881,1.354424,1.390316,1.210371,1.167573,1.144377,1.153772,29.96095,28.87242,28.30769,28.15498,1.494284,1.449427,1.389477,1.374915,1.099292,1.218885,1.026717,1.14282,0.2322221,0.2311437,0.2173068,0.2239117,0.871026,0.8782194,0.8117719,0.8479113,1.445998,1.436784,1.338943,1.373763
"PI_431893_LSP_AGL",1.1351,1.197615,1.169577,1.235991,2.044628,2.2751,2.109177,2.52235,3.411539,3.499293,3.541396,3.548409,0.2618728,0.2991962,0.2676813,0.2919693,4.572929,4.746089,4.763177,4.902874,1.101748,1.168953,1.146537,1.200639,0.9189091,0.8028408,1.000919,1.172414,1.200822,1.273114,1.238641,1.301948,2.058166,2.154313,2.136677,2.216794,1.929314,1.956815,1.965901,1.99325,0.2609217,0.2668945,0.2725516,0.2570505,1.399294,1.492911,1.429839,1.535085,1.179155,1.206092,1.203374,1.243678,29.33348,29.65278,30.37069,32.39351,1.42671,1.467455,1.453355,1.533242,1.047206,1.245615,1.082636,1.258242,0.2224979,0.2350965,0.2292627,0.2474001,0.8328112,0.894057,0.8456458,0.951872,1.374672,1.458867,1.40171,1.517667
"PI_431923_LSP_AGL",1.19356,1.151668,1.13215,1.134684,2.133349,2.121617,1.955935,2.160168,3.578924,3.437219,3.409159,3.260774,0.2799108,0.2815777,0.2602575,0.2689609,4.690407,4.483741,4.490179,4.43632,1.143364,1.087952,1.099574,1.083814,1.008593,0.7703971,0.9743149,0.9912928,1.224212,1.209151,1.170443,1.202125,2.110441,2.031757,2.022659,2.014142,1.948313,1.869886,1.856321,1.838466,0.2915494,0.2703225,0.2628846,0.2617037,1.41146,1.39692,1.334954,1.390263,1.217187,1.170365,1.192116,1.174237,30.47667,28.7614,29.46197,29.27412,1.453754,1.393848,1.376008,1.387144,1.045084,1.203837,0.9704919,1.137312,0.2286181,0.2235219,0.2277258,0.2203922,0.8627559,0.8428543,0.8011358,0.8447431,1.390503,1.37104,1.316163,1.376048
"PI_431980_LSP_AGL",1.445304,1.295768,1.329907,1.343078,2.526492,2.355347,2.36636,2.521047,4.051902,3.600089,3.758998,3.725101,0.3088953,0.289843,0.2796906,0.2962888,5.448483,4.975194,5.126954,5.159728,1.349607,1.224376,1.270697,1.268365,1.141244,0.7871655,1.200051,1.017631,1.433134,1.348475,1.3514,1.389504,2.455734,2.252841,2.307702,2.325635,2.221897,2.051137,2.088593,2.075503,0.317202,0.283264,0.2716118,0.2862783,1.648845,1.55897,1.554539,1.608049,1.363355,1.256853,1.302567,1.294407,34.49756,30.71321,32.97617,32.34834,1.683703,1.555501,1.586926,1.599346,1.211714,1.296222,1.14525,1.240083,0.2641791,0.2423817,0.255615,0.2558532,1.006616,0.9568785,0.9437028,0.981229,1.633967,1.536435,1.538691,1.59392
"PI_432000_LSP_AGL",1.173067,1.161011,1.127748,1.12226,1.98791,2.05111,1.862281,1.970946,3.464041,3.34605,3.285424,3.217511,0.2740179,0.2737888,0.2492224,0.2667716,4.569267,4.496158,4.419821,4.298475,1.12565,1.103822,1.088015,1.063003,0.9103369,0.7009352,0.9137637,0.8047416,1.18966,1.209903,1.178249,1.16489,2.057775,2.030489,2.009393,1.958216,1.910639,1.898586,1.865486,1.796241,0.2924806,0.2753112,0.2541952,0.2679017,1.371101,1.396531,1.33629,1.340822,1.179621,1.150817,1.162955,1.127466,29.34431,28.18351,28.7264,27.83285,1.406406,1.397485,1.371231,1.328048,1.06648,1.20764,0.9994379,1.141214,0.2244408,0.2229758,0.2196806,0.2215303,0.8382165,0.8565643,0.7986783,0.813818,1.3494,1.381873,1.327271,1.326302
"PI_432001_LSP_AGL",1.208371,1.26333,1.286937,1.232499,2.13322,2.402065,2.424595,2.322412,3.539022,3.684608,3.870292,3.537725,0.272291,0.2912656,0.2692179,0.2841338,4.811785,5.025756,5.213456,4.835796,1.159357,1.220908,1.261929,1.171376,0.943739,0.8607132,1.159875,0.9206709,1.268897,1.346709,1.344925,1.306368,2.174298,2.25647,2.325642,2.175835,1.985518,2.035017,2.094462,1.971922,0.2821808,0.2865721,0.2823926,0.2730609,1.462446,1.553788,1.551913,1.505661,1.248989,1.270926,1.316541,1.236263,30.5566,31.32,32.88545,30.63769,1.486159,1.550583,1.582194,1.50149,1.06434,1.265952,1.126953,1.215063,0.2273547,0.2426029,0.2465263,0.2371761,0.859748,0.9450476,0.9326109,0.9131581,1.420166,1.530739,1.535993,1.478075
"PI_432002_LSP_AGL",1.163529,1.191153,1.172413,1.167011,1.955167,2.27123,2.127595,2.202465,3.37148,3.517254,3.443563,3.323523,0.2748036,0.297524,0.2740254,0.2811197,4.4996,4.690167,4.638801,4.488787,1.126243,1.149356,1.145448,1.103205,0.9319203,0.8329178,1.090222,0.9398559,1.174354,1.242239,1.219999,1.200847,2.03198,2.11218,2.094142,2.029165,1.889844,1.932417,1.930507,1.858384,0.2892396,0.2746996,0.2571387,0.2631706,1.360876,1.450378,1.40907,1.404217,1.155196,1.193548,1.203568,1.16607,28.91002,29.67199,30.21806,29.10262,1.39575,1.444071,1.44107,1.384942,1.052393,1.222665,1.052323,1.163155,0.2218775,0.2347576,0.2306812,0.2304361,0.8389813,0.8923781,0.8581207,0.8594672,1.337448,1.437686,1.391779,1.39317
"PI_432005_LSP_AGL",1.259434,1.200493,1.191231,1.200772,2.143887,2.179659,2.072811,2.190003,3.537332,3.403577,3.383077,3.334152,0.2676241,0.2729351,0.2570208,0.2697981,4.825335,4.630358,4.694388,4.594671,1.177203,1.130209,1.14945,1.12278,0.9943538,0.8338186,1.01492,0.8856977,1.263239,1.224668,1.22857,1.222725,2.188487,2.076711,2.095438,2.060499,1.993078,1.885689,1.91444,1.851102,0.280035,0.2664326,0.2531365,0.261898,1.457386,1.421169,1.407296,1.418425,1.249506,1.189062,1.209827,1.183321,30.97454,29.02483,29.82721,29.04653,1.467482,1.40766,1.426559,1.379929,1.067735,1.163476,1.048516,1.167438,0.2363442,0.2326397,0.2301982,0.2320817,0.8703613,0.872485,0.8519896,0.8651419,1.444815,1.41565,1.387575,1.403759
"PI_432028_LSP_AGL",1.180233,1.135964,1.126747,1.157753,1.940639,2.07394,1.972336,2.182592,3.331563,3.210816,3.203999,3.204062,0.2721215,0.2805443,0.2645221,0.2681257,4.505353,4.335448,4.396386,4.431341,1.109872,1.085066,1.093025,1.097272,0.8752515,0.7546218,1.013034,0.9979125,1.179119,1.156178,1.164497,1.172012,2.044492,1.974371,1.994508,2.013266,1.925898,1.837814,1.862502,1.826253,0.2822534,0.2637093,0.2376991,0.2568235,1.370113,1.36683,1.342667,1.385939,1.16278,1.136394,1.158171,1.171121,28.74613,27.70079,28.90166,28.84668,1.404101,1.361648,1.382846,1.365059,1.044292,1.211052,0.9904824,1.135823,0.2222542,0.2179569,0.2201468,0.2255769,0.831558,0.855068,0.7996037,0.8455799,1.346771,1.340444,1.331691,1.367973
"PI_432033_LSP_AGL",1.138391,1.090575,1.202083,1.114425,1.880471,1.943521,2.124107,2.001373,3.318913,3.128711,3.452866,3.025486,0.2727063,0.2759097,0.2695918,0.2695879,4.334486,4.177494,4.699002,4.129832,1.076077,1.037993,1.154289,1.043088,0.7841007,0.6595552,1.066198,0.8408637,1.143211,1.125667,1.242863,1.119792,1.983989,1.914099,2.12674,1.906082,1.862433,1.785765,1.969076,1.746679,0.2838321,0.260455,0.2600819,0.2554789,1.328068,1.31941,1.430358,1.319849,1.13122,1.09718,1.203753,1.122835,27.75043,26.46027,30.29004,26.79848,1.358421,1.31059,1.466894,1.307075,1.02103,1.129892,1.044423,1.09733,0.2169709,0.2096933,0.232402,0.2142491,0.7919359,0.8176361,0.8616264,0.8149798,1.309892,1.299589,1.423938,1.297333
"PI_432085_LSP_AGL",1.265417,1.199851,1.257191,1.228432,2.273678,2.287557,2.346293,2.338684,3.695256,3.525494,3.680083,3.512656,0.2718606,0.2859369,0.272206,0.2862263,5.090032,4.844862,5.114194,4.883646,1.233582,1.176942,1.228087,1.202045,0.9794499,0.7566222,1.068173,0.9511794,1.320423,1.312749,1.348624,1.323527,2.27374,2.179994,2.282666,2.201929,2.067701,1.988776,2.076302,1.975742,0.301643,0.2768485,0.2679261,0.2741272,1.529013,1.518428,1.551449,1.532166,1.28554,1.223475,1.286361,1.242384,31.84195,30.21086,32.59848,30.76197,1.540405,1.508581,1.573378,1.514816,1.132815,1.227355,1.140871,1.189651,0.2362418,0.2325611,0.2436113,0.2393416,0.9216696,0.9268661,0.9373088,0.9245504,1.496014,1.492447,1.525678,1.509845
"PI_432106_LSP_AGL",1.225236,1.168401,1.253156,1.253704,2.154316,2.219873,2.305015,2.376212,3.501246,3.321948,3.538389,3.468039,0.2578858,0.2633809,0.2485449,0.2724718,4.826836,4.691504,4.980368,4.897068,1.177647,1.134981,1.219712,1.211108,1.087043,0.8345652,1.299161,1.037799,1.254319,1.255912,1.292539,1.311577,2.165303,2.097224,2.231394,2.201749,1.961292,1.895855,1.98087,1.95216,0.2815386,0.2569835,0.2458819,0.2708175,1.453214,1.456738,1.49512,1.516737,1.262417,1.210371,1.305532,1.272378,31.0477,29.49322,32.63465,31.19413,1.460281,1.424769,1.510743,1.501922,1.041787,1.175071,1.058237,1.182974,0.2307511,0.2302997,0.2477884,0.2441919,0.8700409,0.8782003,0.893239,0.9229758,1.410566,1.421703,1.454965,1.502036
"PI_432124_LSP_AGL",1.129968,1.136187,1.112597,1.158765,1.891537,2.124521,1.901792,2.17846,3.327286,3.317488,3.166738,3.305254,0.273812,0.2852082,0.2627604,0.2860075,4.419903,4.488687,4.336274,4.526345,1.076266,1.091058,1.078045,1.119059,0.7913661,0.7545661,0.9560696,0.9177361,1.16643,1.214379,1.164112,1.226935,1.99886,2.022293,1.97277,2.058281,1.867873,1.874942,1.865848,1.889203,0.285877,0.2634946,0.2493003,0.2696201,1.33878,1.406027,1.340214,1.427733,1.1545,1.147524,1.148564,1.17697,28.12544,28.34156,28.29781,29.17984,1.360345,1.405298,1.377463,1.426556,0.9909747,1.174382,1.004751,1.17169,0.2164896,0.2233847,0.2159648,0.2300974,0.8098192,0.8700576,0.8178113,0.8826011,1.318844,1.379599,1.317832,1.407743
"PI_432145_LSP_AGL",1.134161,1.121114,1.145624,1.168007,1.907995,2.140955,2.095369,2.329011,3.346608,3.363401,3.39003,3.458852,0.2705912,0.2851619,0.2690785,0.294627,4.434216,4.470189,4.614644,4.69024,1.090019,1.096901,1.135745,1.153349,0.8078554,0.7923732,1.034366,0.9609344,1.173543,1.205129,1.228943,1.265696,2.017154,2.024665,2.091451,2.115095,1.890516,1.862455,1.929747,1.903224,0.2849479,0.2752485,0.2570564,0.2769101,1.357117,1.399798,1.412419,1.468086,1.154263,1.156868,1.19484,1.197516,28.3111,28.62346,29.9588,30.21687,1.39164,1.392377,1.456105,1.466921,1.028424,1.212709,1.042421,1.201269,0.2150546,0.2210017,0.2251267,0.2325965,0.8099272,0.8719049,0.8611215,0.9165676,1.32481,1.369645,1.387472,1.441866
"PI_432147_LSP_AGL",1.144415,1.146049,1.119124,1.166597,1.916238,2.138825,1.936912,2.162545,3.32961,3.363812,3.293139,3.329953,0.2723884,0.2924501,0.2631823,0.2768024,4.421812,4.469495,4.445776,4.54684,1.110236,1.132859,1.114,1.129209,0.867094,0.8087101,0.9987944,0.9704555,1.160772,1.209424,1.177896,1.22258,2.007322,2.031671,2.015749,2.06561,1.862159,1.856968,1.865809,1.881176,0.2902893,0.2750245,0.2544198,0.2706649,1.342526,1.399491,1.351409,1.419592,1.168281,1.172663,1.170088,1.180204,28.45163,28.66937,29.11346,29.44785,1.370039,1.405085,1.390857,1.405708,1.052394,1.209091,1.02071,1.158758,0.2157309,0.2264348,0.2212234,0.2293813,0.8273399,0.8737195,0.8087362,0.8658516,1.311402,1.376282,1.320923,1.40591
"PI_432184_LSP_AGL",1.287298,1.15857,1.227895,1.21551,2.159463,2.131004,2.164205,2.317431,3.582082,3.365714,3.522312,3.476239,0.2687503,0.275849,0.2651824,0.2704835,4.848146,4.533564,4.742023,4.792385,1.219264,1.12796,1.179366,1.168119,1.136546,0.7711552,1.122481,0.98953,1.254808,1.226107,1.252246,1.273833,2.185056,2.050548,2.147344,2.150615,1.990639,1.878482,1.940502,1.937714,0.3028032,0.2702394,0.2641995,0.2707523,1.468511,1.42282,1.447112,1.487655,1.241062,1.187166,1.250335,1.226139,30.97015,28.91043,31.19972,30.41025,1.481785,1.403926,1.465159,1.458748,1.108174,1.217724,1.057586,1.204558,0.2370474,0.2271773,0.2390012,0.2357751,0.9025266,0.863113,0.8678606,0.905027,1.431965,1.393908,1.41579,1.461718
"PI_432188_LSP_AGL",1.205894,1.128518,1.159554,1.129177,1.99759,2.099446,1.992139,2.055678,3.386786,3.283288,3.284558,3.107123,0.2573147,0.2674593,0.2471054,0.2564265,4.603992,4.460194,4.574573,4.339981,1.148462,1.112222,1.117208,1.080018,0.9472508,0.786924,1.009976,0.9216388,1.207567,1.205254,1.21411,1.186864,2.079731,2.030723,2.069512,1.979473,1.896809,1.855818,1.913896,1.80187,0.2871439,0.2685267,0.2520159,0.250156,1.39658,1.405671,1.393051,1.379253,1.198654,1.170721,1.201917,1.157657,29.22418,28.46535,29.61059,27.9741,1.408524,1.377032,1.420665,1.356362,1.000418,1.221985,0.9960794,1.089926,0.2245759,0.2205581,0.2230814,0.2191733,0.8481857,0.8665798,0.8409201,0.8401981,1.369042,1.37066,1.370123,1.352495
"PI_432190_LSP_AGL",1.211608,1.167404,1.165537,1.121304,2.057426,2.055075,1.993618,2.023968,3.327171,3.17545,3.267953,3.074375,0.2439729,0.2575126,0.2320572,0.2557083,4.774805,4.51454,4.671303,4.418513,1.138995,1.103187,1.114868,1.079926,0.8771039,0.697081,0.9782279,0.7861595,1.249928,1.228127,1.227694,1.201264,2.150903,2.048513,2.095639,1.998996,1.970515,1.893042,1.925216,1.842585,0.2716544,0.2610353,0.2454114,0.2530809,1.451333,1.429161,1.407593,1.3996,1.232701,1.174644,1.221636,1.157928,29.86832,28.08635,30.17549,27.84823,1.442194,1.401005,1.421142,1.362524,1.0067,1.154006,0.9941279,1.114139,0.2187429,0.2167197,0.222896,0.2160595,0.8476588,0.8610246,0.8268875,0.8424531,1.408713,1.394098,1.371406,1.367095
"PI_432201_LSP_AGL",1.166111,1.137863,1.139478,1.127926,2.012419,2.174801,1.948746,2.092339,3.35893,3.31743,3.278074,3.182908,0.2677439,0.2690934,0.2457211,0.2704213,4.481133,4.488009,4.503886,4.372985,1.129491,1.137791,1.125057,1.11132,1.032869,0.9894351,1.084764,0.9270976,1.176988,1.204266,1.18339,1.19011,2.034921,2.038726,2.036463,1.992021,1.854609,1.855474,1.859083,1.793813,0.2742151,0.2619699,0.248549,0.2615355,1.372917,1.416585,1.359669,1.386476,1.196263,1.182665,1.190569,1.167169,29.35305,29.19407,29.28398,28.38857,1.385198,1.402519,1.38694,1.360041,1.038815,1.216626,0.9625771,1.163247,0.2230844,0.2267937,0.2247648,0.2237553,0.8168707,0.8734637,0.8112072,0.8472413,1.32439,1.370068,1.324774,1.353696
"PI_432212_LSP_AGL",1.193681,1.197476,1.226011,1.124544,2.023292,2.225669,2.153546,2.133097,3.487833,3.477134,3.514364,3.245143,0.2701545,0.2834467,0.2713293,0.2799101,4.640914,4.665076,4.730052,4.425832,1.137178,1.143799,1.1853,1.10048,0.897354,0.7952263,1.131111,0.8392789,1.195136,1.228216,1.243613,1.178673,2.088433,2.101817,2.150896,2.02648,1.924456,1.941843,1.976338,1.823415,0.2959524,0.2793992,0.263176,0.2662804,1.388164,1.447973,1.438052,1.395908,1.174135,1.166345,1.221141,1.161611,29.11374,29.31728,30.72135,28.46678,1.405757,1.442598,1.470766,1.37241,1.022767,1.223485,1.053414,1.169644,0.2268316,0.2329293,0.2407033,0.2275416,0.847677,0.89665,0.8742987,0.8378543,1.376409,1.438801,1.435126,1.374563
"PI_432236_LSP_AGL",1.237015,1.161061,1.165352,1.121906,2.085571,2.166082,1.994089,2.068324,3.533557,3.376667,3.404635,3.107309,0.273695,0.2820415,0.2623455,0.2672689,4.66069,4.506655,4.54912,4.274425,1.154539,1.099741,1.130971,1.066987,1.006101,0.8246711,1.006902,0.9572418,1.208233,1.195958,1.201734,1.14744,2.113989,2.036377,2.058768,1.972469,1.953919,1.881866,1.90515,1.782074,0.2977324,0.2660341,0.2556589,0.2559189,1.407768,1.407007,1.379589,1.361277,1.211436,1.156469,1.174891,1.159804,30.19087,28.66739,29.18437,28.35117,1.428174,1.391283,1.409758,1.328824,1.087245,1.174346,1.009009,1.108026,0.2313408,0.2263737,0.2249461,0.2211011,0.8644171,0.8635864,0.8322151,0.8156198,1.391923,1.390148,1.37115,1.337911
"PI_432245_LSP_AGL",1.251765,1.189802,1.204743,1.252217,2.155685,2.372,2.160443,2.312108,3.479993,3.478519,3.392641,3.361092,0.264552,0.2764209,0.2488792,0.2731268,4.829805,4.739953,4.811304,4.705235,1.163912,1.175864,1.173765,1.149333,1.007834,1.06988,1.041599,0.9771116,1.276077,1.262133,1.267606,1.28308,2.171249,2.130056,2.167862,2.146952,1.98637,1.908382,1.951225,1.913552,0.2810386,0.2644522,0.2439642,0.2667539,1.467314,1.478917,1.462178,1.492277,1.254187,1.225761,1.25594,1.247172,30.91692,30.60967,30.59642,29.90383,1.47544,1.461708,1.4693,1.474111,1.02222,1.19797,1.04075,1.113102,0.2296969,0.2348101,0.2308098,0.2325162,0.8838231,0.9065794,0.862056,0.9149141,1.437146,1.445114,1.420047,1.467035
"PI_432271_LSP_AGL",1.295033,1.174787,1.150005,1.135416,2.223809,2.280559,2.097101,2.178873,3.570533,3.400846,3.332347,3.194322,0.2691713,0.2736799,0.2526131,0.2727139,4.854033,4.679136,4.620778,4.473244,1.213931,1.149103,1.137242,1.108268,1.092747,0.9174454,1.133099,0.91339,1.281901,1.243869,1.21843,1.210699,2.214162,2.111446,2.085912,2.04634,2.014128,1.912056,1.919751,1.835824,0.286334,0.2613141,0.24169,0.2488172,1.48624,1.46138,1.414577,1.425627,1.272847,1.197113,1.193095,1.180048,31.47337,29.6443,29.81347,28.78909,1.489923,1.436287,1.428927,1.395921,1.092516,1.194287,1.015464,1.142799,0.2370007,0.2303615,0.22528,0.2237456,0.8861354,0.8859906,0.8492983,0.8453966,1.471293,1.4362,1.392171,1.394545
"PI_432286_LSP_AGL",1.14655,1.158804,1.164775,1.165793,2.080103,2.277895,2.05739,2.20674,3.431602,3.298611,3.365577,3.227392,0.2531789,0.2531572,0.2403193,0.2520829,4.710918,4.659279,4.701687,4.563687,1.124527,1.106959,1.13843,1.112351,0.9983752,0.9235507,1.031121,1.008343,1.236834,1.248181,1.241016,1.236163,2.111427,2.105126,2.111849,2.084599,1.926412,1.888447,1.916865,1.83283,0.2617019,0.2474377,0.2481003,0.2477732,1.423791,1.470635,1.426389,1.440835,1.199871,1.211172,1.204815,1.213242,30.0566,29.60683,29.79262,29.28169,1.44768,1.430417,1.439886,1.403475,0.9815787,1.173811,1.02072,1.0771,0.2225953,0.2216615,0.22111,0.2216085,0.8498789,0.8718877,0.8398867,0.8475869,1.409114,1.431057,1.396231,1.414137
