"Expt","Date","DAP","Temp"
"Sutherland, Canada 2018","2018-05-28",19,22.7954117647059
"Sutherland, Canada 2018","2018-05-29",20,19.7116470588235
"Sutherland, Canada 2018","2018-05-30",21,13.9258823529412
"Sutherland, Canada 2018","2018-05-31",22,11.1342941176471
"Sutherland, Canada 2018","2018-06-01",23,9.10035294117647
"Sutherland, Canada 2018","2018-06-02",24,10.7368176470588
"Sutherland, Canada 2018","2018-06-03",25,16.0158470588235
"Sutherland, Canada 2018","2018-06-04",26,17.2554235294118
"Sutherland, Canada 2018","2018-06-05",27,16.0656470588235
"Sutherland, Canada 2018","2018-06-06",28,19.1737647058824
"Sutherland, Canada 2018","2018-06-07",29,19.2014705882353
"Sutherland, Canada 2018","2018-06-08",30,20.6950941176471
"Sutherland, Canada 2018","2018-06-09",31,22.7028823529412
"Sutherland, Canada 2018","2018-06-10",32,21.1854705882353
"Sutherland, Canada 2018","2018-06-11",33,13.0003529411765
"Sutherland, Canada 2018","2018-06-12",34,14.3302352941176
"Sutherland, Canada 2018","2018-06-13",35,18.3487647058824
"Sutherland, Canada 2018","2018-06-14",36,17.7631058823529
"Sutherland, Canada 2018","2018-06-15",37,17.5354705882353
"Sutherland, Canada 2018","2018-06-16",38,16.1513529411765
"Sutherland, Canada 2018","2018-06-17",39,19.4991764705882
"Sutherland, Canada 2018","2018-06-18",40,21.7292941176471
"Sutherland, Canada 2018","2018-06-19",41,23.4806470588235
"Sutherland, Canada 2018","2018-06-20",42,23.7478823529412
"Sutherland, Canada 2018","2018-06-21",43,24.6688235294118
"Sutherland, Canada 2018","2018-06-22",44,23.7449411764706
"Sutherland, Canada 2018","2018-06-23",45,21.1737647058824
"Sutherland, Canada 2018","2018-06-24",46,21.2169411764706
"Sutherland, Canada 2018","2018-06-25",47,24.7344117647059
"Sutherland, Canada 2018","2018-06-26",48,21.6586470588235
"Sutherland, Canada 2018","2018-06-27",49,18.7926470588235
"Sutherland, Canada 2018","2018-06-28",50,17.7867117647059
"Sutherland, Canada 2018","2018-06-29",51,18.9431764705882
"Sutherland, Canada 2018","2018-06-30",52,18.892
"Sutherland, Canada 2018","2018-07-01",53,13.8248823529412
"Sutherland, Canada 2018","2018-07-02",54,16.7388235294118
"Sutherland, Canada 2018","2018-07-03",55,15.8339411764706
"Sutherland, Canada 2018","2018-07-04",56,14.1314705882353
"Sutherland, Canada 2018","2018-07-05",57,19.3574117647059
"Sutherland, Canada 2018","2018-07-06",58,25.1259411764706
"Sutherland, Canada 2018","2018-07-07",59,23.8176470588235
"Sutherland, Canada 2018","2018-07-08",60,18.6129411764706
"Sutherland, Canada 2018","2018-07-09",61,21.1697647058824
"Sutherland, Canada 2018","2018-07-10",62,22.5200588235294
"Sutherland, Canada 2018","2018-07-11",63,18.7602941176471
"Sutherland, Canada 2018","2018-07-12",64,22.1452941176471
"Sutherland, Canada 2018","2018-07-13",65,24.4914705882353
"Sutherland, Canada 2018","2018-07-14",66,17.7907647058824
"Sutherland, Canada 2018","2018-07-15",67,17.5961176470588
"Sutherland, Canada 2018","2018-07-16",68,18.9298235294118
"Sutherland, Canada 2018","2018-07-17",69,24.8466470588235
"Sutherland, Canada 2018","2018-07-18",70,23.9921176470588
"Sutherland, Canada 2018","2018-07-19",71,22.0565294117647
"Sutherland, Canada 2018","2018-07-20",72,23.2534117647059
"Sutherland, Canada 2018","2018-07-21",73,21.7012941176471
"Sutherland, Canada 2018","2018-07-22",74,18.3103529411765
"Sutherland, Canada 2018","2018-07-23",75,17.2597647058824
"Sutherland, Canada 2018","2018-07-24",76,16.6496470588235
"Sutherland, Canada 2018","2018-07-25",77,16.0005294117647
"Sutherland, Canada 2018","2018-07-26",78,16.5532941176471
"Sutherland, Canada 2018","2018-07-27",79,18.8963764705882
"Sutherland, Canada 2018","2018-07-28",80,21.758
"Sutherland, Canada 2018","2018-07-29",81,22.1486470588235
"Sutherland, Canada 2018","2018-07-30",82,23.8527647058824
"Sutherland, Canada 2018","2018-07-31",83,19.3056470588235
"Sutherland, Canada 2018","2018-08-01",84,19.7063529411765
"Sutherland, Canada 2018","2018-08-02",85,22.5948235294118
"Sutherland, Canada 2018","2018-08-03",86,21.3177058823529
"Sutherland, Canada 2018","2018-08-04",87,17.4550588235294
"Sutherland, Canada 2018","2018-08-05",88,18.7685882352941
"Sutherland, Canada 2018","2018-08-06",89,21.2705882352941
"Sutherland, Canada 2018","2018-08-07",90,20.7618823529412
"Sutherland, Canada 2018","2018-08-08",91,20.9378235294118
"Sutherland, Canada 2018","2018-08-09",92,23.3608823529412
"Sutherland, Canada 2018","2018-08-10",93,26.379
"Sutherland, Canada 2018","2018-08-11",94,22.3814102564103
"Sutherland, Canada 2018","2018-08-12",95,17.2931632653061
"Sutherland, Canada 2018","2018-08-13",96,12.5009183673469
"Sutherland, Canada 2018","2018-08-14",97,17.0098979591837
"Sutherland, Canada 2018","2018-08-15",98,17.8722551020408
"Sutherland, Canada 2018","2018-08-16",99,17.8194897959184
"Sutherland, Canada 2018","2018-08-17",100,21.3724489795918
"Sutherland, Canada 2018","2018-08-18",101,16.3533673469388
"Sutherland, Canada 2018","2018-08-19",102,14.6178571428571
"Sutherland, Canada 2018","2018-08-20",103,14.4879897959184
"Sutherland, Canada 2018","2018-08-21",104,17.4867857142857
"Sutherland, Canada 2018","2018-08-22",105,19.9459591836735
"Sutherland, Canada 2018","2018-08-23",106,15.6289795918367
"Sutherland, Canada 2018","2018-08-24",107,12.2120408163265
"Sutherland, Canada 2018","2018-08-25",108,11.574387755102
"Sutherland, Canada 2018","2018-08-26",109,11.3857142857143
"Sutherland, Canada 2018","2018-08-27",110,11.2116020408163
"Sutherland, Canada 2018","2018-08-28",111,12.7627551020408
"Sutherland, Canada 2018","2018-08-29",112,14.4788333333333
"Rosthern, Canada 2016","2016-05-06",0,12.43
"Rosthern, Canada 2016","2016-05-07",1,12.33
"Rosthern, Canada 2016","2016-05-08",2,20
"Rosthern, Canada 2016","2016-05-09",3,12.11
"Rosthern, Canada 2016","2016-05-10",4,6.04
"Rosthern, Canada 2016","2016-05-11",5,3.64
"Rosthern, Canada 2016","2016-05-12",6,2.45
"Bardiya, Nepal 2017","2017-11-03",0,NA
"Bardiya, Nepal 2017","2017-11-04",1,NA
"Bardiya, Nepal 2017","2018-04-12",160,NA
"Bardiya, Nepal 2017","2018-04-13",161,NA
"Bardiya, Nepal 2017","2018-04-14",162,NA
"Bardiya, Nepal 2017","2018-04-15",163,NA
"Bardiya, Nepal 2017","2018-04-16",164,NA
"Bardiya, Nepal 2017","2018-04-17",165,NA
"Bardiya, Nepal 2017","2018-04-18",166,NA
"Bardiya, Nepal 2017","2018-04-19",167,NA
"Bhopal, India 2016","2017-04-01",118,NA
"Jessore, Bangladesh 2017","2018-05-01",149,NA
"Jessore, Bangladesh 2017","2018-05-02",150,NA
