"Name","Alanine_Ro16","Alanine_Ro17","Alanine_Su16","Alanine_Su17","Arginine_Ro16","Arginine_Ro17","Arginine_Su16","Arginine_Su17","Aspartic.acid_Ro16","Aspartic.acid_Ro17","Aspartic.acid_Su16","Aspartic.acid_Su17","Cysteine_Ro16","Cysteine_Ro17","Cysteine_Su16","Cysteine_Su17","Glutamic.acid_Ro16","Glutamic.acid_Ro17","Glutamic.acid_Su16","Glutamic.acid_Su17","Glycine_Ro16","Glycine_Ro17","Glycine_Su16","Glycine_Su17","Histidine_Ro16","Histidine_Ro17","Histidine_Su16","Histidine_Su17","Isoleucine_Ro16","Isoleucine_Ro17","Isoleucine_Su16","Isoleucine_Su17","Leucine_Ro16","Leucine_Ro17","Leucine_Su16","Leucine_Su17","Lysine_Ro16","Lysine_Ro17","Lysine_Su16","Lysine_Su17","Methionine_Ro16","Methionine_Ro17","Methionine_Su16","Methionine_Su17","Phenylalanine_Ro16","Phenylalanine_Ro17","Phenylalanine_Su16","Phenylalanine_Su17","Proline_Ro16","Proline_Ro17","Proline_Su16","Proline_Su17","Protein_Ro16","Protein_Ro17","Protein_Su16","Protein_Su17","Serine_Ro16","Serine_Ro17","Serine_Su16","Serine_Su17","Threonine_Ro16","Threonine_Ro17","Threonine_Su16","Threonine_Su17","Tryptophan_Ro16","Tryptophan_Ro17","Tryptophan_Su16","Tryptophan_Su17","Tyrosine_Ro16","Tyrosine_Ro17","Tyrosine_Su16","Tyrosine_Su17","Valine_Ro16","Valine_Ro17","Valine_Su16","Valine_Su17"
"PI_193546_AGL",1.2243,1.1816,1.1469,1.1462,2.3088,2.4032,2.0828,2.2591,3.6268,3.5658,3.3807,3.2689,0.2557,0.2807,0.239,0.251,4.98,4.8925,4.7185,4.631,1.184,1.1679,1.1252,1.1129,1.1637,0.8865,1.0474,1.0603,1.3002,1.3004,1.2448,1.2447,2.2198,2.1808,2.1166,2.1009,2.0082,1.9206,1.9129,1.8314,0.2554,0.2623,0.239,0.2427,1.5008,1.5146,1.4268,1.4516,1.2743,1.243,1.2212,1.2267,31.9168,30.2885,30.0408,29.6139,1.5188,1.4796,1.4337,1.4088,1.0534,1.2314,1.0284,1.0814,0.2349,0.2319,0.2195,0.2208,0.8812,0.9201,0.8276,0.8412,1.4734,1.4704,1.3904,1.4149
"PI_193547_LSP_AGL",1.2118,1.157,1.1257,1.0628,2.2121,2.1992,1.8842,1.8566,3.6197,3.4016,3.2399,3.0521,0.2786,0.2998,0.2508,0.2629,4.7361,4.5362,4.4228,4.0904,1.1772,1.1291,1.0965,1.0173,1.069,0.7042,0.9245,0.7736,1.2386,1.2187,1.1696,1.1039,2.139,2.0606,2.0008,1.8774,1.9719,1.8744,1.8607,1.7302,0.2692,0.2753,0.2559,0.2534,1.4379,1.4321,1.3442,1.2785,1.2281,1.1688,1.1441,1.1014,30.6016,28.3597,28.1734,26.9263,1.4898,1.4151,1.3724,1.2598,1.0254,1.2534,0.9788,1.0696,0.2393,0.2287,0.2191,0.2155,0.8513,0.8739,0.7958,0.7459,1.4277,1.4061,1.332,1.2768
"PI_193548_LSP_AGL",1.2424,1.1732,1.2481,1.1403,2.2625,2.28,2.3266,2.1798,3.7573,3.4492,3.788,3.2743,0.2576,0.2682,0.2597,0.2543,5.0178,4.7399,5.1421,4.5377,1.2151,1.1585,1.2362,1.1141,1.0552,0.8073,1.0974,0.8853,1.2928,1.2592,1.3375,1.2021,2.2289,2.1345,2.2862,2.0619,2.0218,1.8909,2.0432,1.8155,0.2872,0.268,0.2726,0.262,1.4872,1.4668,1.5166,1.4013,1.2476,1.1974,1.27,1.1937,31.5399,29.5165,32.6201,29.1689,1.5209,1.4508,1.5496,1.3882,1.0582,1.2277,1.0934,1.0958,0.2438,0.2339,0.2474,0.2315,0.8818,0.8894,0.8984,0.8425,1.4845,1.4517,1.5302,1.3966
"PI_193550_AGL",1.2417,1.1703,1.2819,1.2365,2.2396,2.2945,2.4,2.4747,3.6749,3.4792,3.8736,3.6088,0.2514,0.2651,0.2647,0.2687,4.9351,4.7299,5.2055,4.9765,1.2082,1.1678,1.2624,1.1941,1.0749,0.7455,1.2134,0.9855,1.2745,1.2561,1.3515,1.307,2.2076,2.1519,2.3165,2.2373,1.9995,1.888,2.0702,1.9649,0.2805,0.2721,0.277,0.2745,1.4693,1.4741,1.5397,1.5279,1.2481,1.1989,1.2822,1.2616,31.3385,29.5989,33.2659,31.6975,1.5025,1.4609,1.5885,1.5104,1.0618,1.2541,1.1131,1.1872,0.2417,0.2357,0.254,0.2456,0.8703,0.8914,0.9094,0.9174,1.4713,1.4564,1.5524,1.5278
"PI_207492_LSP_AGL",1.2302,1.1742,1.2071,1.1736,2.1356,2.1359,2.0724,2.1933,3.5893,3.4461,3.5885,3.3929,0.2792,0.2934,0.2679,0.2822,4.6722,4.5349,4.7258,4.5606,1.1679,1.136,1.1806,1.1185,0.9695,0.7107,0.8898,0.8679,1.2271,1.2275,1.2231,1.2205,2.1263,2.0423,2.1229,2.0607,1.9698,1.8805,1.9507,1.8943,0.2787,0.2801,0.2905,0.2753,1.4271,1.4224,1.3982,1.4189,1.2495,1.1701,1.2244,1.1904,30.4152,28.2565,29.8787,29.7253,1.4611,1.4058,1.4362,1.4084,1.0805,1.2364,1.0622,1.2046,0.2341,0.2258,0.2321,0.2315,0.8496,0.8566,0.8694,0.8555,1.399,1.3928,1.3954,1.4011
"PI_209858_LSP_AGL",1.2411,1.1123,1.273,1.1826,2.2325,2.2226,2.379,2.4607,3.595,3.2351,3.6097,3.3716,0.2679,0.2586,0.2468,0.2555,4.9043,4.594,5.0577,4.8098,1.1986,1.1254,1.2388,1.1642,1.1078,1.025,1.3965,1.2459,1.2804,1.2366,1.3216,1.2799,2.2075,2.0592,2.2785,2.1564,2.0026,1.8556,2.0269,1.9056,0.2841,0.2415,0.2466,0.2409,1.4798,1.4419,1.5274,1.5006,1.2652,1.1712,1.3257,1.2457,31.4096,29.0151,33.2655,31.5333,1.498,1.4244,1.5576,1.4831,1.0626,1.1765,1.0704,1.1444,0.2345,0.2208,0.2431,0.2334,0.8832,0.8604,0.8994,0.8863,1.4524,1.3935,1.4893,1.4635
"PI_211052_LSP_AGL",1.1596,1.155,1.1583,1.2164,2.0215,2.1751,2.0324,2.3002,3.4439,3.4251,3.4579,3.4842,0.252,0.266,0.2532,0.2725,4.6071,4.5749,4.6583,4.6663,1.1139,1.0992,1.1177,1.1356,0.9807,0.7912,1.0054,1.0724,1.1863,1.2001,1.206,1.2376,2.0542,2.0533,2.0721,2.1011,1.911,1.8644,1.9039,1.9058,0.2794,0.2684,0.266,0.2628,1.3744,1.4086,1.3813,1.4398,1.1695,1.1593,1.1702,1.2075,29.1982,28.4633,29.6138,30.4828,1.4129,1.384,1.4173,1.438,1.0234,1.1993,0.991,1.1447,0.2231,0.2217,0.2261,0.2343,0.8289,0.8525,0.8277,0.8653,1.3626,1.3865,1.3773,1.4355
"PI_212100_LSP_AGL",1.1345,1.1324,1.2039,1.1261,1.9025,2.0173,2.1213,2.115,3.3104,3.2945,3.4963,3.262,0.2576,0.282,0.2651,0.2775,4.4185,4.4098,4.7716,4.4652,1.0902,1.0808,1.1616,1.0865,0.8813,0.6189,1.0851,0.8659,1.1539,1.1853,1.2398,1.1981,1.9912,1.9942,2.1293,2.0232,1.8892,1.8192,1.9399,1.8382,0.2679,0.2648,0.2599,0.2571,1.3352,1.3836,1.4224,1.3937,1.1624,1.1254,1.2197,1.1581,28.318,26.7318,30.7247,28.9577,1.3816,1.3436,1.4529,1.3786,0.9646,1.1821,1.0273,1.1333,0.2173,0.2145,0.2311,0.2256,0.7917,0.8257,0.8386,0.8239,1.3209,1.3491,1.3993,1.3817
"PI_212610_LSP_AGL",1.1865,1.0854,1.2066,1.142,2.0349,1.8779,2.0543,2.0814,3.4387,3.1726,3.4874,3.2641,0.2655,0.2742,0.2635,0.2766,4.6203,4.2919,4.7065,4.4528,1.1301,1.0515,1.1513,1.12,0.8849,0.5668,0.9908,0.8982,1.2169,1.1802,1.2295,1.2215,2.0832,1.9367,2.1074,2.0437,1.9462,1.795,1.9318,1.87,0.2737,0.2683,0.2778,0.2674,1.4082,1.3552,1.4066,1.4055,1.205,1.1001,1.2099,1.1721,29.3789,25.7825,30.2838,29.2869,1.4352,1.3067,1.4292,1.4093,1.0383,1.1517,1.0699,1.1351,0.2263,0.2044,0.2319,0.2296,0.8351,0.8117,0.8489,0.8463,1.3838,1.3242,1.3866,1.4109
"PI_217949_LSP_AGL",1.1227,1.0918,1.122,1.1179,2.0313,2.1931,2.0201,2.2031,3.3502,3.2263,3.4131,3.19,0.2281,0.235,0.2211,0.2332,4.5833,4.4662,4.591,4.3974,1.1066,1.0832,1.1181,1.0659,1.1117,1.0254,1.0901,1.1627,1.1876,1.1816,1.1895,1.169,2.0566,2.0143,2.0692,1.9984,1.8687,1.7775,1.8616,1.7694,0.254,0.2399,0.2546,0.2369,1.3778,1.4009,1.3725,1.3793,1.1964,1.151,1.1976,1.1883,29.5865,28.292,28.9551,29.2429,1.3848,1.3518,1.3744,1.3423,0.9588,1.1456,0.936,1.0554,0.2166,0.2141,0.2134,0.2165,0.7924,0.8285,0.7972,0.8028,1.3481,1.3536,1.3522,1.3461
"PI_238758_LSP_AGL",1.4964,1.2083,1.2227,1.1929,2.0967,2.3308,2.1253,2.3127,3.6527,3.4522,3.4308,3.3988,0.3028,0.2755,0.2512,0.2659,4.7438,4.8756,4.8965,4.8274,1.2892,1.2002,1.1909,1.1916,0.9681,0.817,0.9373,0.913,1.3656,1.298,1.284,1.288,2.2922,2.1782,2.1936,2.165,2.0362,1.9522,1.9887,1.9518,0.2701,0.273,0.2622,0.2687,1.5581,1.516,1.4689,1.4977,1.3385,1.2363,1.2535,1.2397,31.6631,29.9286,31.0249,30.7624,1.5725,1.4675,1.4755,1.4634,1.0406,1.2623,1.0866,1.2011,0.2607,0.2383,0.2391,0.2387,0.8553,0.9175,0.8752,0.9104,1.5182,1.4825,1.4462,1.483
"PI_244046_AGL",1.29,1.1952,1.3641,1.3429,2.3951,2.3034,2.6575,2.7752,3.7822,3.5278,4.1108,3.9189,0.2741,0.2874,0.2908,0.3044,5.0688,4.7266,5.4737,5.3388,1.2088,1.1458,1.3106,1.2651,1.1672,0.755,1.3477,1.1777,1.3057,1.2694,1.4239,1.4155,2.2605,2.1392,2.4325,2.3969,2.0354,1.9109,2.1663,2.0899,0.2977,0.2719,0.278,0.2783,1.5186,1.4756,1.6309,1.65,1.2891,1.1962,1.3507,1.3386,32.6947,29.6708,35.1841,34.2355,1.5369,1.4638,1.6704,1.639,1.1034,1.224,1.1501,1.2171,0.2395,0.2351,0.2634,0.2616,0.9088,0.9002,0.9783,0.9944,1.4956,1.4645,1.6323,1.6444
"PI_250156_LSP_AGL",1.0981,1.0459,1.1139,1.0995,1.9121,1.9632,1.9351,2.0634,3.2431,2.9683,3.2719,3.0763,0.2452,0.2735,0.2409,0.2548,4.4761,4.1147,4.5632,4.2771,1.0726,1.0609,1.1097,1.0465,0.8548,0.7907,0.9703,0.9356,1.1618,1.1362,1.1965,1.1562,2.0036,1.9206,2.0453,1.9455,1.8585,1.6994,1.8805,1.7651,0.2628,0.2333,0.2489,0.2424,1.3513,1.3312,1.3748,1.356,1.1617,1.1206,1.1618,1.1392,28.4751,27.1551,29.0411,27.9417,1.36,1.3198,1.394,1.3263,0.9811,1.0586,0.9992,1.0505,0.2097,0.2154,0.2176,0.2127,0.7822,0.7793,0.7985,0.798,1.3094,1.3045,1.3522,1.328
"PI_250158_LSP_AGL",1.0767,1.0615,1.0682,1.081,1.8807,2.0268,1.8761,2.1111,3.1462,3.0631,3.1137,3.0427,0.2287,0.2505,0.2275,0.2342,4.3199,4.219,4.3335,4.2033,1.0491,1.0485,1.0563,1.0214,1.1132,0.8943,1.0962,1.1972,1.1254,1.1352,1.1375,1.1264,1.9516,1.9159,1.9493,1.9162,1.7761,1.7312,1.7703,1.7146,0.2493,0.2363,0.2413,0.2279,1.3034,1.3344,1.3057,1.3254,1.158,1.1103,1.1415,1.16,28.3622,27.2671,28.3155,28.533,1.305,1.2993,1.3096,1.2944,0.9223,1.1421,0.9292,1.0103,0.2022,0.2091,0.2087,0.2101,0.7544,0.7949,0.7652,0.7811,1.2639,1.295,1.2757,1.2917
"PI_251248_LSP_AGL",1.3032,1.2437,1.3192,1.3573,2.3627,2.3777,2.4347,2.8774,3.8375,3.6711,3.8558,4.0822,0.2841,0.2944,0.2821,0.318,4.9735,4.8678,5.1391,5.4484,1.2185,1.2021,1.271,1.3178,1.2359,0.8975,1.2902,1.2358,1.283,1.2985,1.3419,1.4302,2.2334,2.1832,2.2922,2.4382,2.0122,1.9747,2.0419,2.0974,0.2978,0.2775,0.2702,0.2893,1.4883,1.5107,1.5365,1.6726,1.2929,1.2039,1.2936,1.3622,32.7394,30.3615,33.2674,35.0967,1.5269,1.4974,1.5844,1.6803,1.0567,1.2762,1.0534,1.2433,0.2473,0.2419,0.2574,0.2676,0.8913,0.9179,0.9137,1.0204,1.4732,1.5015,1.5264,1.6633
"PI_273664_LSP_AGL",1.1169,1.1688,1.1182,1.1336,1.877,2.1748,1.9055,2.109,3.2069,3.3115,3.2584,3.1632,0.2543,0.2803,0.2471,0.2771,4.4754,4.5911,4.5362,4.4615,1.0788,1.137,1.102,1.1081,0.7848,0.6189,0.8485,0.7777,1.1746,1.2378,1.1954,1.2111,2.0171,2.0818,2.0397,2.0441,1.8755,1.8938,1.8948,1.831,0.26,0.2534,0.2496,0.2439,1.3576,1.4544,1.3775,1.4135,1.1581,1.1715,1.1463,1.1728,28.3373,28.2815,28.3812,28.6149,1.3682,1.4257,1.3954,1.3983,1.0089,1.2691,1.0219,1.1305,0.2113,0.225,0.2166,0.2257,0.7856,0.864,0.7906,0.8306,1.3192,1.4138,1.3499,1.3886
"PI_280686_AGL",1.1921,1.1857,1.1932,1.1791,2.1121,2.2277,2.2195,2.1535,3.4612,3.4372,3.554,3.2315,0.2716,0.2902,0.2661,0.2826,4.5947,4.5683,4.8275,4.4019,1.1117,1.1527,1.1629,1.1147,1.0345,0.7392,1.1916,0.9173,1.1987,1.2261,1.239,1.2087,2.0711,2.0852,2.1344,2.0422,1.9117,1.8625,1.9262,1.8105,0.2769,0.2709,0.2694,0.2568,1.4053,1.4493,1.4364,1.4148,1.2048,1.1813,1.2246,1.1953,29.958,28.6187,31.1002,28.7478,1.4178,1.4138,1.4578,1.3895,0.9756,1.2467,1.0069,1.0627,0.2242,0.2306,0.2347,0.2263,0.8189,0.8886,0.8642,0.8459,1.3699,1.4128,1.4031,1.3972
"PI_283604_LSP_AGL",1.2453,1.1515,1.2121,1.2204,2.2981,2.257,2.3617,2.4156,3.6503,3.2819,3.6038,3.3104,0.2529,0.2504,0.2481,0.2545,5.1178,4.6477,5.085,4.7933,1.2322,1.1266,1.2078,1.1621,0.9814,0.91,1.2016,1.0301,1.3061,1.232,1.3037,1.2869,2.2774,2.0754,2.2456,2.1635,2.0441,1.8531,1.987,1.9162,0.2998,0.2628,0.2599,0.2568,1.5181,1.4407,1.5045,1.5019,1.3144,1.2183,1.3135,1.2822,31.9885,28.9776,32.6666,30.6919,1.505,1.3896,1.5113,1.4698,1.1377,1.1874,1.0746,1.1028,0.237,0.2209,0.2401,0.2335,0.9006,0.8715,0.8909,0.8927,1.4831,1.4007,1.4635,1.4861
"PI_289066_AGL",1.2233,1.169,1.2712,1.1375,2.1753,2.3166,2.3147,2.2237,3.5396,3.3568,3.5941,3.2628,0.2629,0.2599,0.2439,0.2619,4.868,4.7054,4.9984,4.5673,1.1981,1.1655,1.2178,1.1426,1.0947,1.0709,1.3701,1.0863,1.279,1.2588,1.3015,1.2336,2.1867,2.1118,2.2378,2.067,1.9952,1.8894,1.9873,1.8439,0.2819,0.2497,0.246,0.2524,1.4687,1.4712,1.4946,1.4313,1.2445,1.2088,1.3068,1.1986,31.2958,29.9586,32.9697,29.6743,1.5017,1.4579,1.5263,1.4269,1.0683,1.2248,1.046,1.1148,0.2302,0.2288,0.2398,0.2272,0.8893,0.8855,0.8798,0.8603,1.4438,1.425,1.46,1.4036
"PI_289073_LSP_AGL",1.1983,1.1261,1.1194,1.1482,2.1636,2.1328,2.0374,2.1877,3.4639,3.2244,3.2375,3.2109,0.2411,0.2524,0.2406,0.2622,4.8066,4.5023,4.568,4.5628,1.1693,1.1256,1.1128,1.124,1.0162,0.827,1.0286,0.8566,1.2638,1.2275,1.2152,1.2497,2.1668,2.0403,2.0427,2.0819,1.9534,1.828,1.8699,1.8519,0.2724,0.2452,0.235,0.2464,1.4608,1.4271,1.3914,1.4466,1.2338,1.1456,1.1696,1.1767,30.7357,27.9602,29.4525,29.1861,1.4792,1.3954,1.4204,1.4342,1.0334,1.1523,0.9839,1.1138,0.224,0.216,0.2172,0.2236,0.8468,0.8363,0.8026,0.8503,1.4395,1.3991,1.3712,1.4336
"PI_289079_LSP_AGL",1.2064,1.1387,1.1243,1.1191,2.1169,2.1516,2.0012,2.0982,3.4858,3.1923,3.2415,3.0946,0.2426,0.2434,0.231,0.2434,4.8462,4.5209,4.5957,4.4438,1.1865,1.1105,1.1096,1.0843,1.0474,0.8982,1.0197,0.9473,1.2592,1.2177,1.2,1.2021,2.1694,2.0364,2.0424,2.0084,1.9738,1.8468,1.8668,1.8209,0.2795,0.2458,0.2499,0.2365,1.4517,1.4219,1.3817,1.3946,1.2349,1.1629,1.166,1.1585,30.8627,28.4575,29.4604,28.6531,1.4717,1.3874,1.3968,1.3648,1.0306,1.152,0.9875,1.0562,0.2284,0.2193,0.222,0.2208,0.8541,0.8375,0.8044,0.8134,1.4347,1.3975,1.3585,1.3826
"PI_290716_LSP_AGL",1.2704,1.1561,1.178,1.1131,2.1176,2.1963,1.9694,1.9665,3.6469,3.3878,3.3798,3.0569,0.2632,0.2838,0.2551,0.2601,4.7942,4.5468,4.5207,4.1711,1.2019,1.1132,1.1247,1.0509,1.05,0.7957,0.9802,0.8548,1.2352,1.2034,1.1823,1.1227,2.1684,2.0418,2.0477,1.914,1.9862,1.8704,1.8869,1.7525,0.2965,0.2699,0.2655,0.2568,1.4305,1.4122,1.3656,1.3183,1.2645,1.1804,1.1934,1.1402,30.9984,29.0824,29.3483,27.4728,1.4554,1.3879,1.3868,1.2836,1.0793,1.2131,1.0097,1.101,0.2394,0.2272,0.2272,0.217,0.8474,0.8561,0.807,0.79,1.4158,1.3887,1.3498,1.3039
"PI_297285_LSP_AGL",1.3939,1.1475,1.1773,1.1601,2.3046,2.1916,2.1913,2.2264,3.7097,3.2895,3.4973,3.2994,0.2766,0.2725,0.2583,0.2705,5.1424,4.6535,4.9071,4.6766,1.2733,1.1365,1.1869,1.1579,0.9904,0.7765,1.0814,0.8837,1.3667,1.2557,1.2727,1.2589,2.3365,2.0892,2.1816,2.1131,2.1002,1.8958,1.9633,1.8965,0.2856,0.2605,0.2569,0.2652,1.5702,1.4629,1.4675,1.4674,1.3561,1.1888,1.2498,1.2139,33.0535,28.8377,31.4669,29.6025,1.5538,1.4192,1.4715,1.4317,1.1399,1.2087,1.0866,1.1535,0.2531,0.2286,0.2388,0.2336,0.9016,0.8819,0.876,0.8748,1.5392,1.4253,1.4307,1.4461
"PI_297287_AGL",1.2811,1.1895,1.2322,1.1661,2.3651,2.3414,2.3848,2.2335,3.7273,3.4819,3.7264,3.2881,0.2639,0.2775,0.2683,0.2634,5.1046,4.8328,5.1001,4.6651,1.2479,1.1955,1.2448,1.1749,1.0844,0.8075,1.0799,0.9181,1.3066,1.2762,1.3063,1.2505,2.2849,2.1615,2.2647,2.1242,2.0511,1.9633,2.0212,1.899,0.2935,0.2827,0.2776,0.2698,1.5293,1.5046,1.5208,1.4667,1.3206,1.2276,1.298,1.2391,32.7711,30.0319,32.5838,29.8501,1.5153,1.4622,1.5234,1.4315,1.1241,1.2906,1.1389,1.1305,0.2494,0.2383,0.2501,0.2347,0.9046,0.9243,0.9145,0.8748,1.4996,1.4755,1.4883,1.4515
"PI_297754_LSP_AGL",1.1559,1.085,1.0496,1.1284,1.9117,1.979,1.825,2.0806,3.2377,3.1284,3.0862,3.1642,0.2531,0.2653,0.2457,0.274,4.3983,4.285,4.2683,4.3788,1.0861,1.0634,1.0408,1.1081,0.9158,0.8066,0.9275,0.9273,1.1657,1.1757,1.1441,1.2102,2.0091,1.9456,1.9342,2.0141,1.8665,1.7913,1.7856,1.8267,0.271,0.2498,0.232,0.2542,1.3609,1.3649,1.3106,1.4019,1.1804,1.1127,1.1324,1.1669,28.4835,27.1622,27.8067,28.5272,1.3607,1.3256,1.3267,1.3946,0.9776,1.1646,0.9359,1.0753,0.2125,0.209,0.2063,0.221,0.7971,0.8292,0.7608,0.8455,1.3164,1.3223,1.2692,1.3895
"PI_297767_AGL",1.1881,1.1262,1.1946,1.2102,2.1118,2.151,2.184,2.2586,3.4072,3.1499,3.4918,3.117,0.2527,0.2655,0.2547,0.2481,4.8404,4.5094,4.9138,4.5444,1.1749,1.1001,1.1925,1.1264,0.9457,0.7868,1.0892,1.0936,1.2623,1.2224,1.2706,1.2414,2.1667,2.0269,2.1794,2.086,1.9449,1.8497,1.9658,1.8508,0.272,0.2447,0.2639,0.2338,1.4501,1.4307,1.4607,1.4559,1.2448,1.1663,1.2491,1.2487,30.1146,27.9222,31.3507,29.6402,1.4526,1.4017,1.4806,1.4198,0.9875,1.1756,1.0337,1.0235,0.2277,0.2199,0.2379,0.2258,0.8687,0.8659,0.8803,0.8406,1.4196,1.3842,1.4318,1.4211
"PI_297772_LSP_AGL",1.1614,1.085,1.2096,1.2109,2.1109,2.1449,2.2752,2.3045,3.4769,3.2158,3.6085,3.2558,0.2625,0.2609,0.2556,0.2406,4.723,4.4165,4.9666,4.5506,1.1484,1.0761,1.1949,1.1217,1.0181,0.8888,1.2162,1.2349,1.2328,1.1825,1.2948,1.2296,2.1173,1.9981,2.2156,2.0882,1.9195,1.7754,1.9607,1.8162,0.2803,0.2523,0.259,0.2437,1.4243,1.3865,1.4812,1.4412,1.1976,1.1598,1.2619,1.2427,29.8802,27.9703,31.7226,29.8421,1.4446,1.3528,1.4985,1.4002,1.0463,1.1504,1.043,1.0558,0.2224,0.2147,0.2353,0.2244,0.8664,0.8668,0.8848,0.8562,1.3972,1.348,1.4578,1.417
"PI_297783_AGL",1.1966,1.1369,1.2065,1.1358,2.2154,2.2122,2.3101,2.1179,3.5967,3.3443,3.706,3.1834,0.258,0.2621,0.2611,0.2506,4.8942,4.582,5.0361,4.435,1.1588,1.1274,1.2149,1.0868,1.0056,0.7944,1.1648,0.8916,1.2558,1.2148,1.3008,1.1844,2.176,2.0793,2.2366,2.0284,1.9529,1.8493,1.9952,1.8025,0.287,0.2634,0.2639,0.2567,1.4515,1.4277,1.4875,1.3847,1.2226,1.174,1.2489,1.1769,30.9751,28.904,32.1522,28.486,1.467,1.4067,1.5182,1.3637,1.0466,1.2046,1.0915,1.0806,0.2311,0.2272,0.242,0.2207,0.8681,0.8667,0.8756,0.8317,1.4335,1.4039,1.4805,1.3729
"PI_297787_LSP_AGL",1.1612,1.1617,1.1544,1.1992,2.0049,2.1338,2.0412,2.1794,3.4394,3.4277,3.4633,3.4113,0.2645,0.2813,0.2595,0.2749,4.6274,4.546,4.6568,4.6117,1.1317,1.1109,1.1327,1.1344,0.9405,0.7412,1.0296,0.8723,1.1999,1.2274,1.2164,1.2475,2.0792,2.046,2.0799,2.0911,1.9226,1.8733,1.9095,1.9028,0.2867,0.2791,0.2646,0.2782,1.3858,1.4134,1.3873,1.4324,1.1952,1.1719,1.2002,1.2011,29.4234,28.7014,30.0228,29.7589,1.4151,1.3975,1.4299,1.425,1.0371,1.2366,1.0097,1.191,0.2219,0.2239,0.2288,0.2319,0.8309,0.8564,0.8395,0.8635,1.3553,1.3933,1.374,1.4306
"PI_298023_LSP_AGL",1.2513,1.2272,1.223,1.1945,2.2572,2.3871,2.2672,2.3379,3.6758,3.6533,3.6148,3.3988,0.2909,0.2978,0.2672,0.2826,4.9948,4.9459,4.946,4.6754,1.2372,1.2311,1.2253,1.1708,1.0201,0.8836,1.1532,1.1027,1.3167,1.316,1.2881,1.2595,2.2501,2.2118,2.2154,2.1195,2.0404,1.9721,2.0007,1.8972,0.2953,0.2884,0.2658,0.2636,1.5175,1.5264,1.4894,1.4712,1.2565,1.2547,1.2675,1.2234,31.4317,30.712,31.9136,30.3908,1.5431,1.505,1.5109,1.4594,1.1011,1.2611,1.1019,1.1402,0.2421,0.2459,0.2409,0.2389,0.9197,0.9303,0.8918,0.9065,1.4911,1.5031,1.4589,1.4492
"PI_298121_LSP_AGL",1.2502,1.1948,1.1571,1.2191,2.249,2.3587,2.1015,2.3328,3.6548,3.532,3.4174,3.4795,0.2579,0.2685,0.2416,0.2675,4.9995,4.8526,4.7923,4.8083,1.2151,1.193,1.1511,1.1819,1.1027,0.9491,1.0777,1.0205,1.2931,1.2843,1.2447,1.2797,2.2482,2.1674,2.1408,2.163,2.025,1.9427,1.9523,1.9339,0.2926,0.2648,0.2575,0.2706,1.5065,1.4986,1.4396,1.4943,1.2891,1.2309,1.2386,1.2394,31.7673,30.4372,30.6375,30.5337,1.501,1.4587,1.4442,1.4574,1.0864,1.2673,1.0332,1.1825,0.2335,0.2363,0.2233,0.2339,0.882,0.9113,0.8369,0.8893,1.4669,1.4624,1.3984,1.47
"PI_298122_LSP_AGL",1.1671,1.1426,1.0979,1.1089,2.0824,2.1907,1.954,2.0966,3.3676,3.2497,3.1966,3.0961,0.2387,0.2467,0.2226,0.2479,4.7006,4.5955,4.5406,4.4136,1.1403,1.1208,1.0962,1.0778,0.9001,0.7774,0.8827,0.8064,1.2315,1.2411,1.1933,1.2054,2.1249,2.0784,2.0363,2.0076,1.936,1.8603,1.8528,1.8065,0.2752,0.2504,0.2502,0.2402,1.4333,1.4429,1.3695,1.3944,1.2158,1.1755,1.1605,1.1488,29.6234,28.5582,28.3298,28.1412,1.4337,1.4051,1.3837,1.3668,1.0487,1.145,0.9424,1.0425,0.2149,0.2165,0.2084,0.2165,0.8232,0.8545,0.7941,0.8137,1.4029,1.4216,1.3516,1.3896
"PI_298357_LSP_AGL",1.3145,1.2706,1.3323,1.2084,2.4788,2.4553,2.465,2.3071,3.8913,3.6787,3.8706,3.4486,0.296,0.2917,0.2646,0.2865,5.1553,5.0369,5.1555,4.6937,1.274,1.2241,1.3099,1.1655,1.2605,0.9464,1.3546,0.9382,1.3457,1.3408,1.3332,1.2558,2.3256,2.272,2.3369,2.1239,2.0881,2.0869,2.0663,1.8983,0.2952,0.2746,0.276,0.2652,1.5629,1.5668,1.5515,1.4727,1.3089,1.2724,1.3288,1.2082,33.7754,32.536,33.4985,29.9985,1.583,1.5651,1.5673,1.4446,1.1845,1.2353,1.1473,1.1923,0.2552,0.2495,0.2604,0.2367,0.9403,0.9472,0.9291,0.8798,1.5469,1.5633,1.5444,1.4484
"PI_298631_LSP_AGL",1.1947,1.1298,1.2386,1.1661,2.0435,2.1867,2.2137,2.2278,3.2924,3.1661,3.4302,3.2206,0.236,0.251,0.2368,0.2498,4.69,4.5285,4.8471,4.5922,1.1594,1.1294,1.1847,1.1317,0.9203,0.904,1.2308,0.9972,1.2243,1.2173,1.2563,1.2293,2.1255,2.044,2.1826,2.0756,1.909,1.8373,1.9374,1.856,0.2792,0.2535,0.2612,0.258,1.4198,1.427,1.4524,1.4342,1.2433,1.1904,1.2948,1.2213,29.6225,28.6533,31.8866,29.4723,1.3993,1.3923,1.4567,1.404,1.0313,1.1691,1.0029,1.074,0.2254,0.2241,0.2364,0.2283,0.8455,0.8584,0.8554,0.8544,1.3917,1.3917,1.4157,1.4148
